,prices
2024-08-19 00:00:00,89.82
2024-08-19 00:15:00,83.89
2024-08-19 00:30:00,73.69
2024-08-19 00:45:00,76.04
2024-08-19 01:00:00,80.8
2024-08-19 01:15:00,84.87
2024-08-19 01:30:00,85.33
2024-08-19 01:45:00,87.29
2024-08-19 02:00:00,79.39
2024-08-19 02:15:00,80.73
2024-08-19 02:30:00,88.79
2024-08-19 02:45:00,91.9
2024-08-19 03:00:00,78.82
2024-08-19 03:15:00,92.12
2024-08-19 03:30:00,98.22
2024-08-19 03:45:00,115.02
2024-08-19 04:00:00,101.81
2024-08-19 04:15:00,114.82
2024-08-19 04:30:00,187.29
2024-08-19 04:45:00,255.61
2024-08-19 05:00:00,165.45
2024-08-19 05:15:00,156.32
2024-08-19 05:30:00,140.08
2024-08-19 05:45:00,123.73
2024-08-19 06:00:00,187.73
2024-08-19 06:15:00,122.1
2024-08-19 06:30:00,109.04
2024-08-19 06:45:00,104.35
2024-08-19 07:00:00,142.66
2024-08-19 07:15:00,116.03
2024-08-19 07:30:00,100.27
2024-08-19 07:45:00,80.52
2024-08-19 08:00:00,111.63
2024-08-19 08:15:00,86.32
2024-08-19 08:30:00,73.88
2024-08-19 08:45:00,69.68
2024-08-19 09:00:00,95.92
2024-08-19 09:15:00,79.41
2024-08-19 09:30:00,72.04
2024-08-19 09:45:00,76.88
2024-08-19 10:00:00,81.63
2024-08-19 10:15:00,80.38
2024-08-19 10:30:00,83.91
2024-08-19 10:45:00,82.05
2024-08-19 11:00:00,87.94
2024-08-19 11:15:00,85.56
2024-08-19 11:30:00,84.05
2024-08-19 11:45:00,73.33
2024-08-19 12:00:00,60.03
2024-08-19 12:15:00,64.52
2024-08-19 12:30:00,75.83
2024-08-19 12:45:00,76.99
2024-08-19 13:00:00,49.94
2024-08-19 13:15:00,63.9
2024-08-19 13:30:00,72.01
2024-08-19 13:45:00,79.01
2024-08-19 14:00:00,70.82
2024-08-19 14:15:00,81.81
2024-08-19 14:30:00,84.03
2024-08-19 14:45:00,89.36
2024-08-19 15:00:00,80.07
2024-08-19 15:15:00,92.96
2024-08-19 15:30:00,116.84
2024-08-19 15:45:00,121.16
2024-08-19 16:00:00,89.22
2024-08-19 16:15:00,100.36
2024-08-19 16:30:00,113.12
2024-08-19 16:45:00,165.32
2024-08-19 17:00:00,105.07
2024-08-19 17:15:00,115.66
2024-08-19 17:30:00,175.99
2024-08-19 17:45:00,336.79
2024-08-19 18:00:00,266.57
2024-08-19 18:15:00,154.73
2024-08-19 18:30:00,143.28
2024-08-19 18:45:00,119.52
2024-08-19 19:00:00,205.99
2024-08-19 19:15:00,110.4
2024-08-19 19:30:00,106.54
2024-08-19 19:45:00,100.47
2024-08-19 20:00:00,117.87
2024-08-19 20:15:00,106.09
2024-08-19 20:30:00,102.31
2024-08-19 20:45:00,102.41
2024-08-19 21:00:00,111.99
2024-08-19 21:15:00,105.21
2024-08-19 21:30:00,92.64
2024-08-19 21:45:00,83.38
2024-08-19 22:00:00,110.42
2024-08-19 22:15:00,108.68
2024-08-19 22:30:00,98.3
2024-08-19 22:45:00,83.66
2024-08-19 23:00:00,107.58
2024-08-19 23:15:00,81.45
2024-08-19 23:30:00,75.74
2024-08-19 23:45:00,72.4
2024-08-20 00:00:00,90.33
2024-08-20 00:15:00,77.41
2024-08-20 00:30:00,74.65
2024-08-20 00:45:00,73.49
2024-08-20 01:00:00,89.06
2024-08-20 01:15:00,75.06
2024-08-20 01:30:00,77.38
2024-08-20 01:45:00,73.45
2024-08-20 02:00:00,75.21
2024-08-20 02:15:00,75.14
2024-08-20 02:30:00,78.65
2024-08-20 02:45:00,81.35
2024-08-20 03:00:00,70.05
2024-08-20 03:15:00,73.44
2024-08-20 03:30:00,91.01
2024-08-20 03:45:00,97.76
2024-08-20 04:00:00,95.43
2024-08-20 04:15:00,101.93
2024-08-20 04:30:00,111.3
2024-08-20 04:45:00,110.99
2024-08-20 05:00:00,136.27
2024-08-20 05:15:00,111.89
2024-08-20 05:30:00,100.72
2024-08-20 05:45:00,91.27
2024-08-20 06:00:00,126.77
2024-08-20 06:15:00,105.65
2024-08-20 06:30:00,99.23
2024-08-20 06:45:00,92.49
2024-08-20 07:00:00,108.11
2024-08-20 07:15:00,101.73
2024-08-20 07:30:00,98.12
2024-08-20 07:45:00,81.11
2024-08-20 08:00:00,97.33
2024-08-20 08:15:00,84.17
2024-08-20 08:30:00,72.08
2024-08-20 08:45:00,63.46
2024-08-20 09:00:00,90.33
2024-08-20 09:15:00,80.33
2024-08-20 09:30:00,71.17
2024-08-20 09:45:00,50.21
2024-08-20 10:00:00,76.72
2024-08-20 10:15:00,53.58
2024-08-20 10:30:00,44.99
2024-08-20 10:45:00,30.3
2024-08-20 11:00:00,52.19
2024-08-20 11:15:00,24.76
2024-08-20 11:30:00,12.9
2024-08-20 11:45:00,2.59
2024-08-20 12:00:00,-7.32
2024-08-20 12:15:00,4.73
2024-08-20 12:30:00,33.76
2024-08-20 12:45:00,66.48
2024-08-20 13:00:00,15.38
2024-08-20 13:15:00,63.26
2024-08-20 13:30:00,81.21
2024-08-20 13:45:00,86.45
2024-08-20 14:00:00,69.7
2024-08-20 14:15:00,77.42
2024-08-20 14:30:00,81.33
2024-08-20 14:45:00,87.24
2024-08-20 15:00:00,72.77
2024-08-20 15:15:00,91.15
2024-08-20 15:30:00,107.0
2024-08-20 15:45:00,115.58
2024-08-20 16:00:00,89.82
2024-08-20 16:15:00,100.9
2024-08-20 16:30:00,114.17
2024-08-20 16:45:00,135.35
2024-08-20 17:00:00,97.45
2024-08-20 17:15:00,113.13
2024-08-20 17:30:00,144.97
2024-08-20 17:45:00,228.69
2024-08-20 18:00:00,193.44
2024-08-20 18:15:00,137.51
2024-08-20 18:30:00,124.56
