,prices
2024-11-04 00:00:00,102.46
2024-11-04 00:15:00,106.05
2024-11-04 00:30:00,97.56
2024-11-04 00:45:00,92.05
2024-11-04 01:00:00,108.81
2024-11-04 01:15:00,102.86
2024-11-04 01:30:00,100.94
2024-11-04 01:45:00,96.97
2024-11-04 02:00:00,109.69
2024-11-04 02:15:00,100.39
2024-11-04 02:30:00,103.99
2024-11-04 02:45:00,100.17
2024-11-04 03:00:00,92.72
2024-11-04 03:15:00,94.96
2024-11-04 03:30:00,101.51
2024-11-04 03:45:00,99.22
2024-11-04 04:00:00,89.95
2024-11-04 04:15:00,90.52
2024-11-04 04:30:00,99.87
2024-11-04 04:45:00,114.61
2024-11-04 05:00:00,86.35
2024-11-04 05:15:00,125.97
2024-11-04 05:30:00,136.37
2024-11-04 05:45:00,158.62
2024-11-04 06:00:00,135.65
2024-11-04 06:15:00,214.88
2024-11-04 06:30:00,149.03
2024-11-04 06:45:00,141.86
2024-11-04 07:00:00,178.16
2024-11-04 07:15:00,148.43
2024-11-04 07:30:00,147.0
2024-11-04 07:45:00,128.38
2024-11-04 08:00:00,168.99
2024-11-04 08:15:00,140.89
2024-11-04 08:30:00,113.85
2024-11-04 08:45:00,97.55
2024-11-04 09:00:00,147.15
2024-11-04 09:15:00,152.1
2024-11-04 09:30:00,142.86
2024-11-04 09:45:00,111.72
2024-11-04 10:00:00,137.55
2024-11-04 10:15:00,117.46
2024-11-04 10:30:00,109.86
2024-11-04 10:45:00,101.61
2024-11-04 11:00:00,115.16
2024-11-04 11:15:00,103.34
2024-11-04 11:30:00,100.48
2024-11-04 11:45:00,100.62
2024-11-04 12:00:00,106.89
2024-11-04 12:15:00,104.24
2024-11-04 12:30:00,105.83
2024-11-04 12:45:00,111.69
2024-11-04 13:00:00,100.22
2024-11-04 13:15:00,108.23
2024-11-04 13:30:00,121.62
2024-11-04 13:45:00,141.4
2024-11-04 14:00:00,101.5
2024-11-04 14:15:00,117.85
2024-11-04 14:30:00,146.99
2024-11-04 14:45:00,187.74
2024-11-04 15:00:00,141.41
2024-11-04 15:15:00,168.29
2024-11-04 15:30:00,218.27
2024-11-04 15:45:00,353.25
2024-11-04 16:00:00,215.86
2024-11-04 16:15:00,258.63
2024-11-04 16:30:00,278.42
2024-11-04 16:45:00,272.97
2024-11-04 17:00:00,261.35
2024-11-04 17:15:00,207.63
2024-11-04 17:30:00,180.74
2024-11-04 17:45:00,154.57
2024-11-04 18:00:00,192.2
2024-11-04 18:15:00,139.2
2024-11-04 18:30:00,129.34
2024-11-04 18:45:00,125.46
2024-11-04 19:00:00,148.68
2024-11-04 19:15:00,134.51
2024-11-04 19:30:00,119.39
2024-11-04 19:45:00,102.38
2024-11-04 20:00:00,138.4
2024-11-04 20:15:00,119.32
2024-11-04 20:30:00,103.44
2024-11-04 20:45:00,92.05
2024-11-04 21:00:00,126.24
2024-11-04 21:15:00,110.25
2024-11-04 21:30:00,105.29
2024-11-04 21:45:00,94.72
2024-11-04 22:00:00,109.07
2024-11-04 22:15:00,96.82
2024-11-04 22:30:00,97.84
2024-11-04 22:45:00,90.22
2024-11-04 23:00:00,100.4
2024-11-04 23:15:00,97.15
2024-11-04 23:30:00,92.47
2024-11-04 23:45:00,86.25
2024-11-05 00:00:00,99.97
2024-11-05 00:15:00,92.77
2024-11-05 00:30:00,83.72
2024-11-05 00:45:00,80.49
2024-11-05 01:00:00,96.28
2024-11-05 01:15:00,90.22
2024-11-05 01:30:00,88.57
2024-11-05 01:45:00,87.6
2024-11-05 02:00:00,82.73
2024-11-05 02:15:00,79.98
2024-11-05 02:30:00,83.77
2024-11-05 02:45:00,91.19
2024-11-05 03:00:00,78.26
2024-11-05 03:15:00,81.68
2024-11-05 03:30:00,91.76
2024-11-05 03:45:00,102.55
2024-11-05 04:00:00,86.84
2024-11-05 04:15:00,91.07
2024-11-05 04:30:00,98.71
2024-11-05 04:45:00,116.75
2024-11-05 05:00:00,88.05
2024-11-05 05:15:00,111.36
2024-11-05 05:30:00,136.28
2024-11-05 05:45:00,143.74
2024-11-05 06:00:00,143.67
2024-11-05 06:15:00,150.58
2024-11-05 06:30:00,151.29
2024-11-05 06:45:00,147.64
2024-11-05 07:00:00,155.58
2024-11-05 07:15:00,136.11
2024-11-05 07:30:00,130.03
2024-11-05 07:45:00,119.4
2024-11-05 08:00:00,162.58
2024-11-05 08:15:00,133.74
2024-11-05 08:30:00,126.99
2024-11-05 08:45:00,105.44
2024-11-05 09:00:00,146.24
2024-11-05 09:15:00,132.42
2024-11-05 09:30:00,124.6
2024-11-05 09:45:00,117.79
2024-11-05 10:00:00,140.64
2024-11-05 10:15:00,126.68
2024-11-05 10:30:00,114.04
2024-11-05 10:45:00,104.41
2024-11-05 11:00:00,120.48
2024-11-05 11:15:00,108.99
2024-11-05 11:30:00,111.68
2024-11-05 11:45:00,171.81
2024-11-05 12:00:00,120.03
2024-11-05 12:15:00,133.12
2024-11-05 12:30:00,158.68
2024-11-05 12:45:00,158.5
2024-11-05 13:00:00,112.75
2024-11-05 13:15:00,130.02
2024-11-05 13:30:00,136.96
2024-11-05 13:45:00,163.14
2024-11-05 14:00:00,115.32
2024-11-05 14:15:00,136.48
2024-11-05 14:30:00,162.92
2024-11-05 14:45:00,232.33
2024-11-05 15:00:00,123.43
2024-11-05 15:15:00,173.79
2024-11-05 15:30:00,278.55
2024-11-05 15:45:00,528.39
2024-11-05 16:00:00,199.97
2024-11-05 16:15:00,329.1
2024-11-05 16:30:00,444.61
2024-11-05 16:45:00,520.84
2024-11-05 17:00:00,443.4
2024-11-05 17:15:00,394.35
2024-11-05 17:30:00,357.53
2024-11-05 17:45:00,314.25
2024-11-05 18:00:00,441.96
2024-11-05 18:15:00,256.29
2024-11-05 18:30:00,178.63
2024-11-05 18:45:00,150.42
2024-11-05 19:00:00,220.47
2024-11-05 19:15:00,151.69
2024-11-05 19:30:00,136.43
2024-11-05 19:45:00,124.19
2024-11-05 20:00:00,152.01
2024-11-05 20:15:00,136.33
2024-11-05 20:30:00,126.78
2024-11-05 20:45:00,110.54
2024-11-05 21:00:00,136.61
2024-11-05 21:15:00,115.37
2024-11-05 21:30:00,117.74
2024-11-05 21:45:00,100.58
2024-11-05 22:00:00,122.41
2024-11-05 22:15:00,104.27
2024-11-05 22:30:00,100.08
2024-11-05 22:45:00,95.34
2024-11-05 23:00:00,118.38
2024-11-05 23:15:00,110.1
2024-11-05 23:30:00,100.35
2024-11-05 23:45:00,94.75
2024-11-06 00:00:00,109.5
2024-11-06 00:15:00,102.85
2024-11-06 00:30:00,100.37
2024-11-06 00:45:00,96.22
2024-11-06 01:00:00,104.15
2024-11-06 01:15:00,98.19
2024-11-06 01:30:00,95.82
2024-11-06 01:45:00,99.39
2024-11-06 02:00:00,101.69
2024-11-06 02:15:00,99.4
2024-11-06 02:30:00,104.57
2024-11-06 02:45:00,108.49
2024-11-06 03:00:00,99.96
2024-11-06 03:15:00,106.49
2024-11-06 03:30:00,115.22
