,prices
2024-06-17 00:00:00,90.96
2024-06-17 00:15:00,89.78
2024-06-17 00:30:00,89.24
2024-06-17 00:45:00,90.29
2024-06-17 01:00:00,92.7
2024-06-17 01:15:00,94.5
2024-06-17 01:30:00,94.63
2024-06-17 01:45:00,97.24
2024-06-17 02:00:00,94.84
2024-06-17 02:15:00,95.57
2024-06-17 02:30:00,96.82
2024-06-17 02:45:00,98.26
2024-06-17 03:00:00,93.99
2024-06-17 03:15:00,94.73
2024-06-17 03:30:00,100.57
2024-06-17 03:45:00,107.71
2024-06-17 04:00:00,104.42
2024-06-17 04:15:00,104.39
2024-06-17 04:30:00,113.36
2024-06-17 04:45:00,121.11
2024-06-17 05:00:00,141.04
2024-06-17 05:15:00,114.96
2024-06-17 05:30:00,107.32
2024-06-17 05:45:00,98.07
2024-06-17 06:00:00,160.28
2024-06-17 06:15:00,106.42
2024-06-17 06:30:00,96.43
2024-06-17 06:45:00,87.07
2024-06-17 07:00:00,104.53
2024-06-17 07:15:00,95.01
2024-06-17 07:30:00,82.23
2024-06-17 07:45:00,76.4
2024-06-17 08:00:00,78.53
2024-06-17 08:15:00,65.24
2024-06-17 08:30:00,55.64
2024-06-17 08:45:00,37.95
2024-06-17 09:00:00,71.22
2024-06-17 09:15:00,52.57
2024-06-17 09:30:00,33.93
2024-06-17 09:45:00,9.85
2024-06-17 10:00:00,59.7
2024-06-17 10:15:00,38.73
2024-06-17 10:30:00,28.11
2024-06-17 10:45:00,8.26
2024-06-17 11:00:00,43.51
2024-06-17 11:15:00,25.64
2024-06-17 11:30:00,-1.88
2024-06-17 11:45:00,-9.48
2024-06-17 12:00:00,-5.42
2024-06-17 12:15:00,4.09
2024-06-17 12:30:00,23.75
2024-06-17 12:45:00,36.21
2024-06-17 13:00:00,-13.79
2024-06-17 13:15:00,12.76
2024-06-17 13:30:00,55.69
2024-06-17 13:45:00,73.29
2024-06-17 14:00:00,35.79
2024-06-17 14:15:00,54.78
2024-06-17 14:30:00,64.07
2024-06-17 14:45:00,71.07
2024-06-17 15:00:00,61.02
2024-06-17 15:15:00,69.51
2024-06-17 15:30:00,82.16
2024-06-17 15:45:00,95.11
2024-06-17 16:00:00,76.64
2024-06-17 16:15:00,79.59
2024-06-17 16:30:00,93.27
2024-06-17 16:45:00,104.71
2024-06-17 17:00:00,73.81
2024-06-17 17:15:00,83.05
2024-06-17 17:30:00,109.48
2024-06-17 17:45:00,176.87
2024-06-17 18:00:00,100.68
2024-06-17 18:15:00,109.9
2024-06-17 18:30:00,126.79
2024-06-17 18:45:00,141.05
2024-06-17 19:00:00,162.28
2024-06-17 19:15:00,120.41
2024-06-17 19:30:00,105.46
2024-06-17 19:45:00,99.82
2024-06-17 20:00:00,125.91
2024-06-17 20:15:00,111.64
2024-06-17 20:30:00,99.42
2024-06-17 20:45:00,90.45
2024-06-17 21:00:00,106.8
2024-06-17 21:15:00,99.45
2024-06-17 21:30:00,92.46
2024-06-17 21:45:00,87.81
2024-06-17 22:00:00,121.97
2024-06-17 22:15:00,103.03
2024-06-17 22:30:00,85.61
2024-06-17 22:45:00,83.93
2024-06-17 23:00:00,110.47
2024-06-17 23:15:00,99.04
2024-06-17 23:30:00,89.73
2024-06-17 23:45:00,88.59
2024-06-18 00:00:00,93.95
2024-06-18 00:15:00,89.56
2024-06-18 00:30:00,89.94
2024-06-18 00:45:00,91.39
2024-06-18 01:00:00,91.5
2024-06-18 01:15:00,92.11
2024-06-18 01:30:00,90.68
2024-06-18 01:45:00,91.32
2024-06-18 02:00:00,75.78
2024-06-18 02:15:00,80.81
2024-06-18 02:30:00,92.39
2024-06-18 02:45:00,96.03
2024-06-18 03:00:00,77.94
2024-06-18 03:15:00,80.2
2024-06-18 03:30:00,87.14
2024-06-18 03:45:00,98.95
2024-06-18 04:00:00,90.42
2024-06-18 04:15:00,94.86
2024-06-18 04:30:00,98.54
2024-06-18 04:45:00,95.65
2024-06-18 05:00:00,148.62
2024-06-18 05:15:00,96.8
2024-06-18 05:30:00,89.18
2024-06-18 05:45:00,80.88
2024-06-18 06:00:00,112.95
2024-06-18 06:15:00,92.99
2024-06-18 06:30:00,79.74
2024-06-18 06:45:00,69.18
2024-06-18 07:00:00,95.88
2024-06-18 07:15:00,84.17
2024-06-18 07:30:00,77.36
2024-06-18 07:45:00,70.41
2024-06-18 08:00:00,89.46
2024-06-18 08:15:00,89.91
2024-06-18 08:30:00,82.63
2024-06-18 08:45:00,57.74
2024-06-18 09:00:00,81.31
2024-06-18 09:15:00,84.17
2024-06-18 09:30:00,109.9
2024-06-18 09:45:00,124.62
2024-06-18 10:00:00,93.42
2024-06-18 10:15:00,88.3
2024-06-18 10:30:00,88.79
2024-06-18 10:45:00,92.56
2024-06-18 11:00:00,86.16
2024-06-18 11:15:00,95.2
2024-06-18 11:30:00,108.44
2024-06-18 11:45:00,99.38
2024-06-18 12:00:00,74.51
2024-06-18 12:15:00,91.74
2024-06-18 12:30:00,92.01
2024-06-18 12:45:00,88.27
2024-06-18 13:00:00,73.22
2024-06-18 13:15:00,88.25
2024-06-18 13:30:00,89.82
2024-06-18 13:45:00,92.9
2024-06-18 14:00:00,77.88
2024-06-18 14:15:00,83.79
2024-06-18 14:30:00,86.91
2024-06-18 14:45:00,91.31
2024-06-18 15:00:00,87.81
2024-06-18 15:15:00,104.33
2024-06-18 15:30:00,139.48
2024-06-18 15:45:00,154.15
2024-06-18 16:00:00,108.17
2024-06-18 16:15:00,120.21
2024-06-18 16:30:00,128.31
2024-06-18 16:45:00,152.44
2024-06-18 17:00:00,124.43
2024-06-18 17:15:00,133.29
2024-06-18 17:30:00,160.59
2024-06-18 17:45:00,202.68
2024-06-18 18:00:00,182.91
2024-06-18 18:15:00,179.08
2024-06-18 18:30:00,140.91
2024-06-18 18:45:00,136.68
2024-06-18 19:00:00,157.37
2024-06-18 19:15:00,125.12
2024-06-18 19:30:00,110.43
2024-06-18 19:45:00,104.97
2024-06-18 20:00:00,131.25
2024-06-18 20:15:00,111.97
2024-06-18 20:30:00,104.56
2024-06-18 20:45:00,92.29
2024-06-18 21:00:00,119.53
2024-06-18 21:15:00,103.04
2024-06-18 21:30:00,87.95
2024-06-18 21:45:00,79.05
2024-06-18 22:00:00,114.3
2024-06-18 22:15:00,93.62
2024-06-18 22:30:00,84.05
2024-06-18 22:45:00,84.12
2024-06-18 23:00:00,100.83
2024-06-18 23:15:00,90.54
2024-06-18 23:30:00,83.3
2024-06-18 23:45:00,80.49
2024-06-19 00:00:00,92.0
2024-06-19 00:15:00,87.6
2024-06-19 00:30:00,80.47
2024-06-19 00:45:00,80.42
2024-06-19 01:00:00,79.61
2024-06-19 01:15:00,81.71
2024-06-19 01:30:00,78.82
2024-06-19 01:45:00,81.04
2024-06-19 02:00:00,79.54
2024-06-19 02:15:00,78.56
2024-06-19 02:30:00,86.97
2024-06-19 02:45:00,97.38
2024-06-19 03:00:00,83.22
2024-06-19 03:15:00,86.91
2024-06-19 03:30:00,98.88
2024-06-19 03:45:00,108.43
2024-06-19 04:00:00,96.47
2024-06-19 04:15:00,105.46
2024-06-19 04:30:00,106.89
2024-06-19 04:45:00,115.74
2024-06-19 05:00:00,134.26
2024-06-19 05:15:00,117.89
2024-06-19 05:30:00,107.36
2024-06-19 05:45:00,100.26
2024-06-19 06:00:00,146.56
2024-06-19 06:15:00,115.92
2024-06-19 06:30:00,104.93
2024-06-19 06:45:00,87.38
2024-06-19 07:00:00,110.21
2024-06-19 07:15:00,95.72
2024-06-19 07:30:00,86.25
2024-06-19 07:45:00,83.64
2024-06-19 08:00:00,107.14
2024-06-19 08:15:00,92.63
2024-06-19 08:30:00,82.94
2024-06-19 08:45:00,72.0
2024-06-19 09:00:00,95.12
2024-06-19 09:15:00,84.21
2024-06-19 09:30:00,78.46
2024-06-19 09:45:00,68.15
2024-06-19 10:00:00,92.19
2024-06-19 10:15:00,83.56
2024-06-19 10:30:00,77.89
2024-06-19 10:45:00,74.17
2024-06-19 11:00:00,89.95
2024-06-19 11:15:00,74.41
2024-06-19 11:30:00,62.71
2024-06-19 11:45:00,38.03
2024-06-19 12:00:00,72.13
2024-06-19 12:15:00,67.13
2024-06-19 12:30:00,68.08
2024-06-19 12:45:00,68.97
2024-06-19 13:00:00,61.94
2024-06-19 13:15:00,65.09
2024-06-19 13:30:00,68.66
2024-06-19 13:45:00,73.96
2024-06-19 14:00:00,69.51
2024-06-19 14:15:00,79.6
2024-06-19 14:30:00,84.44
2024-06-19 14:45:00,93.0
2024-06-19 15:00:00,76.65
2024-06-19 15:15:00,84.46
2024-06-19 15:30:00,89.54
2024-06-19 15:45:00,101.75
2024-06-19 16:00:00,83.82
2024-06-19 16:15:00,94.56
2024-06-19 16:30:00,113.66
2024-06-19 16:45:00,136.74
2024-06-19 17:00:00,96.41
2024-06-19 17:15:00,100.11
2024-06-19 17:30:00,120.45
2024-06-19 17:45:00,153.51
2024-06-19 18:00:00,109.06
2024-06-19 18:15:00,114.25
2024-06-19 18:30:00,130.9
2024-06-19 18:45:00,170.69
2024-06-19 19:00:00,137.99
2024-06-19 19:15:00,127.22
2024-06-19 19:30:00,118.09
2024-06-19 19:45:00,109.88
2024-06-19 20:00:00,127.05
2024-06-19 20:15:00,109.21
2024-06-19 20:30:00,106.73
2024-06-19 20:45:00,94.42
2024-06-19 21:00:00,114.45
2024-06-19 21:15:00,104.14
2024-06-19 21:30:00,89.59
2024-06-19 21:45:00,80.72
2024-06-19 22:00:00,99.04
2024-06-19 22:15:00,99.22
2024-06-19 22:30:00,82.02
2024-06-19 22:45:00,78.5
2024-06-19 23:00:00,95.15
2024-06-19 23:15:00,96.63
2024-06-19 23:30:00,90.4
2024-06-19 23:45:00,84.17
2024-06-20 00:00:00,80.96
2024-06-20 00:15:00,84.68
2024-06-20 00:30:00,83.75
2024-06-20 00:45:00,81.46
2024-06-20 01:00:00,80.02
2024-06-20 01:15:00,80.46
2024-06-20 01:30:00,84.06
2024-06-20 01:45:00,89.0
2024-06-20 02:00:00,83.12
2024-06-20 02:15:00,81.39
2024-06-20 02:30:00,84.5
2024-06-20 02:45:00,83.98
2024-06-20 03:00:00,85.15
2024-06-20 03:15:00,88.3
2024-06-20 03:30:00,100.04
2024-06-20 03:45:00,111.66
2024-06-20 04:00:00,107.55
2024-06-20 04:15:00,114.27
2024-06-20 04:30:00,118.82
2024-06-20 04:45:00,118.91
2024-06-20 05:00:00,120.91
2024-06-20 05:15:00,111.57
2024-06-20 05:30:00,114.25
2024-06-20 05:45:00,99.37
2024-06-20 06:00:00,136.39
2024-06-20 06:15:00,106.9
2024-06-20 06:30:00,92.97
2024-06-20 06:45:00,81.37
2024-06-20 07:00:00,141.84
