,prices
2024-05-06 00:00:00,73.72
2024-05-06 00:15:00,68.94
2024-05-06 00:30:00,69.86
2024-05-06 00:45:00,65.87
2024-05-06 01:00:00,67.85
2024-05-06 01:15:00,67.2
2024-05-06 01:30:00,72.9
2024-05-06 01:45:00,76.14
2024-05-06 02:00:00,79.57
2024-05-06 02:15:00,79.82
2024-05-06 02:30:00,76.4
2024-05-06 02:45:00,85.12
2024-05-06 03:00:00,78.4
2024-05-06 03:15:00,81.61
2024-05-06 03:30:00,94.43
2024-05-06 03:45:00,108.13
2024-05-06 04:00:00,95.39
2024-05-06 04:15:00,123.44
2024-05-06 04:30:00,176.34
2024-05-06 04:45:00,196.36
2024-05-06 05:00:00,168.7
2024-05-06 05:15:00,150.31
2024-05-06 05:30:00,119.89
2024-05-06 05:45:00,107.71
2024-05-06 06:00:00,145.33
2024-05-06 06:15:00,109.51
2024-05-06 06:30:00,99.4
2024-05-06 06:45:00,84.92
2024-05-06 07:00:00,122.16
2024-05-06 07:15:00,99.8
2024-05-06 07:30:00,76.2
2024-05-06 07:45:00,71.99
2024-05-06 08:00:00,112.84
2024-05-06 08:15:00,90.58
2024-05-06 08:30:00,84.95
2024-05-06 08:45:00,74.22
2024-05-06 09:00:00,83.79
2024-05-06 09:15:00,74.18
2024-05-06 09:30:00,71.28
2024-05-06 09:45:00,53.14
2024-05-06 10:00:00,74.71
2024-05-06 10:15:00,65.22
2024-05-06 10:30:00,57.48
2024-05-06 10:45:00,48.35
2024-05-06 11:00:00,76.13
2024-05-06 11:15:00,76.87
2024-05-06 11:30:00,77.62
2024-05-06 11:45:00,72.45
2024-05-06 12:00:00,61.79
2024-05-06 12:15:00,72.22
2024-05-06 12:30:00,78.3
2024-05-06 12:45:00,84.58
2024-05-06 13:00:00,69.06
2024-05-06 13:15:00,69.03
2024-05-06 13:30:00,76.14
2024-05-06 13:45:00,83.29
2024-05-06 14:00:00,61.82
2024-05-06 14:15:00,73.61
2024-05-06 14:30:00,83.87
2024-05-06 14:45:00,104.54
2024-05-06 15:00:00,75.33
2024-05-06 15:15:00,82.6
2024-05-06 15:30:00,96.24
2024-05-06 15:45:00,113.3
2024-05-06 16:00:00,81.42
2024-05-06 16:15:00,90.12
2024-05-06 16:30:00,106.64
2024-05-06 16:45:00,136.38
2024-05-06 17:00:00,108.86
2024-05-06 17:15:00,116.28
2024-05-06 17:30:00,134.44
2024-05-06 17:45:00,178.9
2024-05-06 18:00:00,174.87
2024-05-06 18:15:00,121.07
2024-05-06 18:30:00,105.69
2024-05-06 18:45:00,97.45
2024-05-06 19:00:00,124.86
2024-05-06 19:15:00,105.79
2024-05-06 19:30:00,93.09
2024-05-06 19:45:00,85.48
2024-05-06 20:00:00,105.6
2024-05-06 20:15:00,89.58
2024-05-06 20:30:00,81.16
2024-05-06 20:45:00,76.42
2024-05-06 21:00:00,95.78
2024-05-06 21:15:00,80.93
2024-05-06 21:30:00,71.69
2024-05-06 21:45:00,72.54
2024-05-06 22:00:00,93.41
2024-05-06 22:15:00,81.65
2024-05-06 22:30:00,77.34
2024-05-06 22:45:00,72.36
2024-05-06 23:00:00,75.98
2024-05-06 23:15:00,68.85
