,prices
2024-10-21 00:00:00,-5.15
2024-10-21 00:15:00,-7.56
2024-10-21 00:30:00,-13.13
2024-10-21 00:45:00,-2.68
2024-10-21 01:00:00,-7.41
2024-10-21 01:15:00,-11.37
2024-10-21 01:30:00,-11.26
2024-10-21 01:45:00,-4.78
2024-10-21 02:00:00,-20.58
2024-10-21 02:15:00,-17.61
2024-10-21 02:30:00,-8.57
2024-10-21 02:45:00,3.8
2024-10-21 03:00:00,-30.48
2024-10-21 03:15:00,-19.33
2024-10-21 03:30:00,5.4
2024-10-21 03:45:00,41.82
2024-10-21 04:00:00,0.98
2024-10-21 04:15:00,69.57
2024-10-21 04:30:00,94.61
2024-10-21 04:45:00,94.73
2024-10-21 05:00:00,79.3
2024-10-21 05:15:00,84.07
2024-10-21 05:30:00,92.24
2024-10-21 05:45:00,105.65
2024-10-21 06:00:00,122.83
2024-10-21 06:15:00,134.04
2024-10-21 06:30:00,111.08
2024-10-21 06:45:00,96.7
2024-10-21 07:00:00,122.57
2024-10-21 07:15:00,102.21
2024-10-21 07:30:00,91.23
2024-10-21 07:45:00,83.4
2024-10-21 08:00:00,106.17
2024-10-21 08:15:00,94.37
2024-10-21 08:30:00,79.97
2024-10-21 08:45:00,74.19
2024-10-21 09:00:00,87.72
2024-10-21 09:15:00,86.45
2024-10-21 09:30:00,88.43
2024-10-21 09:45:00,85.06
2024-10-21 10:00:00,86.27
2024-10-21 10:15:00,83.16
2024-10-21 10:30:00,79.39
2024-10-21 10:45:00,70.16
2024-10-21 11:00:00,74.09
2024-10-21 11:15:00,81.98
2024-10-21 11:30:00,90.31
2024-10-21 11:45:00,89.61
2024-10-21 12:00:00,74.69
2024-10-21 12:15:00,78.91
2024-10-21 12:30:00,83.86
2024-10-21 12:45:00,94.48
2024-10-21 13:00:00,73.23
2024-10-21 13:15:00,78.07
2024-10-21 13:30:00,87.43
2024-10-21 13:45:00,94.31
2024-10-21 14:00:00,74.42
2024-10-21 14:15:00,71.4
2024-10-21 14:30:00,94.68
2024-10-21 14:45:00,118.33
2024-10-21 15:00:00,73.15
2024-10-21 15:15:00,93.23
2024-10-21 15:30:00,109.33
2024-10-21 15:45:00,176.16
2024-10-21 16:00:00,97.64
2024-10-21 16:15:00,116.57
2024-10-21 16:30:00,168.24
2024-10-21 16:45:00,209.25
2024-10-21 17:00:00,269.56
2024-10-21 17:15:00,159.37
2024-10-21 17:30:00,140.92
2024-10-21 17:45:00,108.34
2024-10-21 18:00:00,170.54
2024-10-21 18:15:00,116.28
2024-10-21 18:30:00,103.88
2024-10-21 18:45:00,98.5
2024-10-21 19:00:00,122.76
2024-10-21 19:15:00,118.76
2024-10-21 19:30:00,94.3
2024-10-21 19:45:00,88.45
2024-10-21 20:00:00,109.26
2024-10-21 20:15:00,106.39
2024-10-21 20:30:00,90.25
2024-10-21 20:45:00,82.03
2024-10-21 21:00:00,110.87
2024-10-21 21:15:00,92.71
2024-10-21 21:30:00,78.58
2024-10-21 21:45:00,70.59
2024-10-21 22:00:00,101.71
2024-10-21 22:15:00,90.18
2024-10-21 22:30:00,89.32
2024-10-21 22:45:00,89.57
2024-10-21 23:00:00,98.47
2024-10-21 23:15:00,89.9
2024-10-21 23:30:00,67.9
2024-10-21 23:45:00,58.37
2024-10-22 00:00:00,86.47
