,prices
2024-09-23 00:00:00,89.02
2024-09-23 00:15:00,77.52
2024-09-23 00:30:00,79.0
2024-09-23 00:45:00,79.28
2024-09-23 01:00:00,81.33
2024-09-23 01:15:00,82.66
2024-09-23 01:30:00,78.25
2024-09-23 01:45:00,78.16
2024-09-23 02:00:00,77.42
2024-09-23 02:15:00,78.61
2024-09-23 02:30:00,82.05
2024-09-23 02:45:00,85.76
2024-09-23 03:00:00,80.31
2024-09-23 03:15:00,86.72
2024-09-23 03:30:00,100.5
2024-09-23 03:45:00,120.78
2024-09-23 04:00:00,94.88
2024-09-23 04:15:00,104.4
2024-09-23 04:30:00,125.69
2024-09-23 04:45:00,181.62
2024-09-23 05:00:00,164.65
2024-09-23 05:15:00,226.27
2024-09-23 05:30:00,196.39
2024-09-23 05:45:00,157.3
2024-09-23 06:00:00,186.17
2024-09-23 06:15:00,101.66
2024-09-23 06:30:00,95.86
2024-09-23 06:45:00,91.32
2024-09-23 07:00:00,113.51
2024-09-23 07:15:00,100.55
2024-09-23 07:30:00,85.08
2024-09-23 07:45:00,70.5
2024-09-23 08:00:00,101.24
2024-09-23 08:15:00,84.62
2024-09-23 08:30:00,83.04
2024-09-23 08:45:00,75.37
2024-09-23 09:00:00,83.25
2024-09-23 09:15:00,77.36
2024-09-23 09:30:00,74.62
2024-09-23 09:45:00,74.05
2024-09-23 10:00:00,82.59
2024-09-23 10:15:00,74.54
2024-09-23 10:30:00,88.07
2024-09-23 10:45:00,81.15
2024-09-23 11:00:00,84.23
2024-09-23 11:15:00,78.74
2024-09-23 11:30:00,77.69
2024-09-23 11:45:00,79.14
2024-09-23 12:00:00,71.06
2024-09-23 12:15:00,77.77
2024-09-23 12:30:00,86.74
2024-09-23 12:45:00,97.5
2024-09-23 13:00:00,75.74
2024-09-23 13:15:00,78.43
2024-09-23 13:30:00,78.11
2024-09-23 13:45:00,102.55
2024-09-23 14:00:00,73.73
2024-09-23 14:15:00,84.23
2024-09-23 14:30:00,107.3
2024-09-23 14:45:00,129.39
2024-09-23 15:00:00,79.64
2024-09-23 15:15:00,105.72
2024-09-23 15:30:00,126.36
2024-09-23 15:45:00,208.96
2024-09-23 16:00:00,98.51
2024-09-23 16:15:00,124.5
2024-09-23 16:30:00,220.02
2024-09-23 16:45:00,309.35
2024-09-23 17:00:00,200.99
2024-09-23 17:15:00,219.7
2024-09-23 17:30:00,235.69
2024-09-23 17:45:00,203.23
2024-09-23 18:00:00,235.94
2024-09-23 18:15:00,125.41
2024-09-23 18:30:00,98.4
2024-09-23 18:45:00,97.29
2024-09-23 19:00:00,130.4
2024-09-23 19:15:00,110.91
2024-09-23 19:30:00,97.9
2024-09-23 19:45:00,86.53
2024-09-23 20:00:00,119.86
2024-09-23 20:15:00,109.36
2024-09-23 20:30:00,98.17
2024-09-23 20:45:00,88.96
2024-09-23 21:00:00,100.52
2024-09-23 21:15:00,93.78
2024-09-23 21:30:00,87.29
2024-09-23 21:45:00,79.69
2024-09-23 22:00:00,122.29
2024-09-23 22:15:00,114.51
2024-09-23 22:30:00,86.73
2024-09-23 22:45:00,82.1
2024-09-23 23:00:00,107.52
2024-09-23 23:15:00,92.75
2024-09-23 23:30:00,106.89
2024-09-23 23:45:00,93.49
2024-09-24 00:00:00,100.03
2024-09-24 00:15:00,97.02
2024-09-24 00:30:00,97.6
2024-09-24 00:45:00,92.29
2024-09-24 01:00:00,106.3
2024-09-24 01:15:00,103.79
2024-09-24 01:30:00,99.99
2024-09-24 01:45:00,92.92
2024-09-24 02:00:00,84.39
2024-09-24 02:15:00,94.86
2024-09-24 02:30:00,103.53
2024-09-24 02:45:00,113.48
2024-09-24 03:00:00,90.12
2024-09-24 03:15:00,97.06
2024-09-24 03:30:00,103.85
2024-09-24 03:45:00,107.43
2024-09-24 04:00:00,94.0
2024-09-24 04:15:00,111.66
2024-09-24 04:30:00,128.4
2024-09-24 04:45:00,145.72
2024-09-24 05:00:00,130.18
2024-09-24 05:15:00,138.88
2024-09-24 05:30:00,143.51
2024-09-24 05:45:00,135.42
2024-09-24 06:00:00,151.16
2024-09-24 06:15:00,116.45
2024-09-24 06:30:00,108.16
2024-09-24 06:45:00,98.96
2024-09-24 07:00:00,142.71
2024-09-24 07:15:00,113.52
2024-09-24 07:30:00,100.57
2024-09-24 07:45:00,91.36
2024-09-24 08:00:00,126.4
2024-09-24 08:15:00,102.72
2024-09-24 08:30:00,82.7
2024-09-24 08:45:00,76.56
2024-09-24 09:00:00,91.08
2024-09-24 09:15:00,87.3
2024-09-24 09:30:00,83.53
2024-09-24 09:45:00,90.65
2024-09-24 10:00:00,88.57
2024-09-24 10:15:00,84.46
2024-09-24 10:30:00,85.31
2024-09-24 10:45:00,75.54
2024-09-24 11:00:00,88.64
2024-09-24 11:15:00,80.6
2024-09-24 11:30:00,60.28
2024-09-24 11:45:00,44.33
2024-09-24 12:00:00,64.17
2024-09-24 12:15:00,66.26
2024-09-24 12:30:00,73.1
2024-09-24 12:45:00,68.02
2024-09-24 13:00:00,65.44
2024-09-24 13:15:00,59.22
2024-09-24 13:30:00,58.22
2024-09-24 13:45:00,61.87
2024-09-24 14:00:00,52.93
