,prices
2024-08-12 00:00:00,112.23
2024-08-12 00:15:00,96.44
2024-08-12 00:30:00,91.86
2024-08-12 00:45:00,83.28
2024-08-12 01:00:00,96.7
2024-08-12 01:15:00,86.73
2024-08-12 01:30:00,88.01
2024-08-12 01:45:00,87.74
2024-08-12 02:00:00,80.81
2024-08-12 02:15:00,82.38
2024-08-12 02:30:00,84.63
2024-08-12 02:45:00,100.09
2024-08-12 03:00:00,80.47
2024-08-12 03:15:00,88.05
2024-08-12 03:30:00,117.12
2024-08-12 03:45:00,124.59
2024-08-12 04:00:00,104.69
2024-08-12 04:15:00,115.92
2024-08-12 04:30:00,130.23
2024-08-12 04:45:00,148.82
2024-08-12 05:00:00,192.44
2024-08-12 05:15:00,121.14
2024-08-12 05:30:00,106.47
2024-08-12 05:45:00,95.99
2024-08-12 06:00:00,133.88
2024-08-12 06:15:00,111.1
2024-08-12 06:30:00,96.02
2024-08-12 06:45:00,74.35
2024-08-12 07:00:00,127.88
2024-08-12 07:15:00,94.5
2024-08-12 07:30:00,70.32
2024-08-12 07:45:00,46.64
2024-08-12 08:00:00,89.69
2024-08-12 08:15:00,60.04
2024-08-12 08:30:00,39.32
2024-08-12 08:45:00,-4.68
2024-08-12 09:00:00,86.2
2024-08-12 09:15:00,32.35
2024-08-12 09:30:00,19.62
2024-08-12 09:45:00,-6.15
2024-08-12 10:00:00,67.96
2024-08-12 10:15:00,19.35
2024-08-12 10:30:00,19.17
2024-08-12 10:45:00,-1.74
2024-08-12 11:00:00,31.23
2024-08-12 11:15:00,2.93
2024-08-12 11:30:00,-5.2
2024-08-12 11:45:00,-9.36
2024-08-12 12:00:00,-5.75
2024-08-12 12:15:00,6.01
2024-08-12 12:30:00,19.32
2024-08-12 12:45:00,63.3
2024-08-12 13:00:00,-8.17
2024-08-12 13:15:00,31.79
2024-08-12 13:30:00,23.31
2024-08-12 13:45:00,69.65
2024-08-12 14:00:00,8.65
2024-08-12 14:15:00,56.63
2024-08-12 14:30:00,71.36
2024-08-12 14:45:00,90.09
2024-08-12 15:00:00,67.39
2024-08-12 15:15:00,87.05
2024-08-12 15:30:00,102.6
2024-08-12 15:45:00,133.56
2024-08-12 16:00:00,90.2
2024-08-12 16:15:00,108.88
2024-08-12 16:30:00,135.38
2024-08-12 16:45:00,197.57
2024-08-12 17:00:00,127.18
2024-08-12 17:15:00,140.21
2024-08-12 17:30:00,225.37
2024-08-12 17:45:00,343.04
2024-08-12 18:00:00,550.05
2024-08-12 18:15:00,275.81
2024-08-12 18:30:00,273.9
2024-08-12 18:45:00,152.82
2024-08-12 19:00:00,278.87
