,prices
2024-03-18 00:00:00,68.33
2024-03-18 00:15:00,63.54
2024-03-18 00:30:00,61.01
2024-03-18 00:45:00,57.8
2024-03-18 01:00:00,61.81
2024-03-18 01:15:00,63.64
2024-03-18 01:30:00,63.94
2024-03-18 01:45:00,64.16
2024-03-18 02:00:00,61.22
2024-03-18 02:15:00,59.2
2024-03-18 02:30:00,59.34
2024-03-18 02:45:00,62.84
2024-03-18 03:00:00,56.41
2024-03-18 03:15:00,61.55
2024-03-18 03:30:00,61.96
2024-03-18 03:45:00,68.72
2024-03-18 04:00:00,60.08
2024-03-18 04:15:00,60.4
2024-03-18 04:30:00,72.5
2024-03-18 04:45:00,79.45
2024-03-18 05:00:00,68.68
2024-03-18 05:15:00,92.9
2024-03-18 05:30:00,109.2
2024-03-18 05:45:00,118.6
2024-03-18 06:00:00,116.58
2024-03-18 06:15:00,163.82
2024-03-18 06:30:00,158.13
2024-03-18 06:45:00,147.31
2024-03-18 07:00:00,169.69
2024-03-18 07:15:00,114.45
2024-03-18 07:30:00,91.66
2024-03-18 07:45:00,72.08
2024-03-18 08:00:00,101.47
2024-03-18 08:15:00,83.93
2024-03-18 08:30:00,72.91
2024-03-18 08:45:00,69.15
2024-03-18 09:00:00,91.22
2024-03-18 09:15:00,68.39
2024-03-18 09:30:00,55.65
2024-03-18 09:45:00,60.57
2024-03-18 10:00:00,72.83
2024-03-18 10:15:00,66.33
2024-03-18 10:30:00,62.67
2024-03-18 10:45:00,60.56
2024-03-18 11:00:00,63.11
2024-03-18 11:15:00,57.33
2024-03-18 11:30:00,57.51
2024-03-18 11:45:00,59.43
2024-03-18 12:00:00,66.17
2024-03-18 12:15:00,67.93
2024-03-18 12:30:00,65.57
2024-03-18 12:45:00,65.5
2024-03-18 13:00:00,58.19
2024-03-18 13:15:00,62.53
2024-03-18 13:30:00,69.72
2024-03-18 13:45:00,80.07
2024-03-18 14:00:00,60.66
2024-03-18 14:15:00,70.48
2024-03-18 14:30:00,85.59
2024-03-18 14:45:00,94.31
2024-03-18 15:00:00,73.2
2024-03-18 15:15:00,83.31
2024-03-18 15:30:00,93.12
2024-03-18 15:45:00,99.53
2024-03-18 16:00:00,83.53
2024-03-18 16:15:00,89.95
2024-03-18 16:30:00,106.66
2024-03-18 16:45:00,164.12
2024-03-18 17:00:00,113.28
2024-03-18 17:15:00,116.06
2024-03-18 17:30:00,125.29
2024-03-18 17:45:00,135.25
2024-03-18 18:00:00,183.68
2024-03-18 18:15:00,113.43
2024-03-18 18:30:00,98.91
2024-03-18 18:45:00,92.78
2024-03-18 19:00:00,131.96
2024-03-18 19:15:00,98.63
2024-03-18 19:30:00,89.37
2024-03-18 19:45:00,81.89
2024-03-18 20:00:00,101.43
2024-03-18 20:15:00,96.68
2024-03-18 20:30:00,86.49
2024-03-18 20:45:00,73.55
2024-03-18 21:00:00,93.39
2024-03-18 21:15:00,82.94
2024-03-18 21:30:00,78.77
2024-03-18 21:45:00,69.26
2024-03-18 22:00:00,85.91
2024-03-18 22:15:00,77.28
2024-03-18 22:30:00,72.72
2024-03-18 22:45:00,65.47
2024-03-18 23:00:00,85.96
2024-03-18 23:15:00,74.55
2024-03-18 23:30:00,72.2
2024-03-18 23:45:00,69.76
2024-03-19 00:00:00,77.41
2024-03-19 00:15:00,75.7
2024-03-19 00:30:00,71.44
2024-03-19 00:45:00,67.37
2024-03-19 01:00:00,73.95
2024-03-19 01:15:00,70.33
2024-03-19 01:30:00,71.21
2024-03-19 01:45:00,68.69
2024-03-19 02:00:00,71.15
2024-03-19 02:15:00,70.63
2024-03-19 02:30:00,70.27
2024-03-19 02:45:00,71.31
2024-03-19 03:00:00,68.13
2024-03-19 03:15:00,69.22
2024-03-19 03:30:00,69.8
2024-03-19 03:45:00,74.37
2024-03-19 04:00:00,64.76
2024-03-19 04:15:00,64.68
2024-03-19 04:30:00,73.2
2024-03-19 04:45:00,81.99
2024-03-19 05:00:00,66.72
2024-03-19 05:15:00,86.4
2024-03-19 05:30:00,100.43
2024-03-19 05:45:00,107.23
2024-03-19 06:00:00,114.96
2024-03-19 06:15:00,100.87
2024-03-19 06:30:00,90.95
2024-03-19 06:45:00,82.46
2024-03-19 07:00:00,109.06
2024-03-19 07:15:00,93.29
2024-03-19 07:30:00,76.78
2024-03-19 07:45:00,73.01
2024-03-19 08:00:00,93.14
2024-03-19 08:15:00,74.24
2024-03-19 08:30:00,63.63
2024-03-19 08:45:00,62.81
2024-03-19 09:00:00,71.46
2024-03-19 09:15:00,68.6
2024-03-19 09:30:00,61.58
2024-03-19 09:45:00,51.69
2024-03-19 10:00:00,68.63
2024-03-19 10:15:00,51.35
2024-03-19 10:30:00,25.89
2024-03-19 10:45:00,20.58
2024-03-19 11:00:00,37.69
2024-03-19 11:15:00,10.25
2024-03-19 11:30:00,5.58
2024-03-19 11:45:00,10.82
2024-03-19 12:00:00,27.5
2024-03-19 12:15:00,45.56
2024-03-19 12:30:00,61.93
2024-03-19 12:45:00,70.01
2024-03-19 13:00:00,21.55
2024-03-19 13:15:00,58.28
2024-03-19 13:30:00,69.1
2024-03-19 13:45:00,78.21
2024-03-19 14:00:00,46.0
2024-03-19 14:15:00,64.27
2024-03-19 14:30:00,75.04
2024-03-19 14:45:00,79.12
2024-03-19 15:00:00,56.86
2024-03-19 15:15:00,66.0
2024-03-19 15:30:00,79.55
2024-03-19 15:45:00,95.65
2024-03-19 16:00:00,53.26
2024-03-19 16:15:00,75.67
2024-03-19 16:30:00,97.11
2024-03-19 16:45:00,151.94
2024-03-19 17:00:00,89.69
2024-03-19 17:15:00,100.94
2024-03-19 17:30:00,123.03
2024-03-19 17:45:00,142.32
2024-03-19 18:00:00,223.08
2024-03-19 18:15:00,127.64
2024-03-19 18:30:00,113.42
2024-03-19 18:45:00,93.42
2024-03-19 19:00:00,569.98
2024-03-19 19:15:00,137.05
2024-03-19 19:30:00,96.09
2024-03-19 19:45:00,89.84
2024-03-19 20:00:00,105.03
2024-03-19 20:15:00,96.43
2024-03-19 20:30:00,79.17
2024-03-19 20:45:00,72.49
2024-03-19 21:00:00,95.9
2024-03-19 21:15:00,86.24
2024-03-19 21:30:00,74.73
2024-03-19 21:45:00,68.12
2024-03-19 22:00:00,100.82
2024-03-19 22:15:00,78.43
2024-03-19 22:30:00,73.43
2024-03-19 22:45:00,63.82
2024-03-19 23:00:00,95.44
2024-03-19 23:15:00,81.91
2024-03-19 23:30:00,72.57
2024-03-19 23:45:00,68.33
2024-03-20 00:00:00,83.95
2024-03-20 00:15:00,77.25
2024-03-20 00:30:00,70.02
2024-03-20 00:45:00,68.52
2024-03-20 01:00:00,85.27
2024-03-20 01:15:00,74.82
2024-03-20 01:30:00,76.43
2024-03-20 01:45:00,78.69
2024-03-20 02:00:00,72.7
2024-03-20 02:15:00,73.94
2024-03-20 02:30:00,88.26
2024-03-20 02:45:00,91.43
2024-03-20 03:00:00,74.95
2024-03-20 03:15:00,75.0
2024-03-20 03:30:00,79.07
2024-03-20 03:45:00,88.57
2024-03-20 04:00:00,69.21
2024-03-20 04:15:00,81.45
2024-03-20 04:30:00,96.52
2024-03-20 04:45:00,111.89
2024-03-20 05:00:00,81.6
2024-03-20 05:15:00,91.02
2024-03-20 05:30:00,107.2
2024-03-20 05:45:00,123.48
2024-03-20 06:00:00,148.13
2024-03-20 06:15:00,99.91
2024-03-20 06:30:00,80.5
2024-03-20 06:45:00,72.94
2024-03-20 07:00:00,139.07
2024-03-20 07:15:00,85.33
2024-03-20 07:30:00,72.79
2024-03-20 07:45:00,62.13
2024-03-20 08:00:00,88.65
2024-03-20 08:15:00,80.12
2024-03-20 08:30:00,65.6
2024-03-20 08:45:00,61.32
2024-03-20 09:00:00,85.59
2024-03-20 09:15:00,71.41
2024-03-20 09:30:00,67.5
2024-03-20 09:45:00,62.35
2024-03-20 10:00:00,66.96
2024-03-20 10:15:00,64.2
2024-03-20 10:30:00,69.26
2024-03-20 10:45:00,63.28
2024-03-20 11:00:00,54.11
2024-03-20 11:15:00,60.1
2024-03-20 11:30:00,64.24
2024-03-20 11:45:00,69.94
2024-03-20 12:00:00,57.64
2024-03-20 12:15:00,64.46
2024-03-20 12:30:00,66.5
2024-03-20 12:45:00,72.59
2024-03-20 13:00:00,49.79
2024-03-20 13:15:00,58.43
2024-03-20 13:30:00,66.03
2024-03-20 13:45:00,73.13
2024-03-20 14:00:00,66.14
2024-03-20 14:15:00,70.24
2024-03-20 14:30:00,71.57
2024-03-20 14:45:00,84.63
2024-03-20 15:00:00,62.03
2024-03-20 15:15:00,72.04
2024-03-20 15:30:00,98.65
2024-03-20 15:45:00,120.46
2024-03-20 16:00:00,74.28
2024-03-20 16:15:00,124.16
2024-03-20 16:30:00,174.62
2024-03-20 16:45:00,457.52
2024-03-20 17:00:00,113.06
2024-03-20 17:15:00,169.04
2024-03-20 17:30:00,250.79
2024-03-20 17:45:00,307.99
2024-03-20 18:00:00,359.46
2024-03-20 18:15:00,196.24
2024-03-20 18:30:00,143.96
2024-03-20 18:45:00,101.44
2024-03-20 19:00:00,235.21
2024-03-20 19:15:00,112.43
2024-03-20 19:30:00,92.92
2024-03-20 19:45:00,83.62
2024-03-20 20:00:00,127.52
2024-03-20 20:15:00,92.02
2024-03-20 20:30:00,79.03
2024-03-20 20:45:00,72.72
2024-03-20 21:00:00,100.24
2024-03-20 21:15:00,88.8
2024-03-20 21:30:00,74.78
2024-03-20 21:45:00,69.45
2024-03-20 22:00:00,92.87
2024-03-20 22:15:00,86.96
2024-03-20 22:30:00,73.93
2024-03-20 22:45:00,63.91
2024-03-20 23:00:00,81.63
2024-03-20 23:15:00,77.11
2024-03-20 23:30:00,68.84
2024-03-20 23:45:00,71.96
2024-03-21 00:00:00,96.13
2024-03-21 00:15:00,87.5
2024-03-21 00:30:00,70.35
2024-03-21 00:45:00,65.76
2024-03-21 01:00:00,79.9
2024-03-21 01:15:00,68.8
2024-03-21 01:30:00,61.34
2024-03-21 01:45:00,61.06
2024-03-21 02:00:00,66.83
2024-03-21 02:15:00,60.87
2024-03-21 02:30:00,57.93
2024-03-21 02:45:00,53.04
2024-03-21 03:00:00,56.62
2024-03-21 03:15:00,59.81
2024-03-21 03:30:00,65.57
2024-03-21 03:45:00,69.81
2024-03-21 04:00:00,53.27
2024-03-21 04:15:00,57.82
2024-03-21 04:30:00,69.01
2024-03-21 04:45:00,79.27
2024-03-21 05:00:00,61.13
2024-03-21 05:15:00,70.61
2024-03-21 05:30:00,84.91
2024-03-21 05:45:00,91.6
2024-03-21 06:00:00,83.96
2024-03-21 06:15:00,88.08
2024-03-21 06:30:00,93.29
2024-03-21 06:45:00,85.59
2024-03-21 07:00:00,110.38
2024-03-21 07:15:00,98.6
2024-03-21 07:30:00,87.55
2024-03-21 07:45:00,76.99
2024-03-21 08:00:00,87.62
2024-03-21 08:15:00,83.83
2024-03-21 08:30:00,81.26
2024-03-21 08:45:00,70.14
2024-03-21 09:00:00,88.18
2024-03-21 09:15:00,78.05
2024-03-21 09:30:00,66.93
2024-03-21 09:45:00,62.81
2024-03-21 10:00:00,73.41
2024-03-21 10:15:00,74.43
2024-03-21 10:30:00,73.86
2024-03-21 10:45:00,69.59
2024-03-21 11:00:00,81.37
2024-03-21 11:15:00,75.46
2024-03-21 11:30:00,74.55
2024-03-21 11:45:00,66.97
2024-03-21 12:00:00,68.98
2024-03-21 12:15:00,70.34
2024-03-21 12:30:00,66.18
2024-03-21 12:45:00,62.36
2024-03-21 13:00:00,53.04
2024-03-21 13:15:00,60.02
2024-03-21 13:30:00,67.51
2024-03-21 13:45:00,71.65
2024-03-21 14:00:00,60.44
2024-03-21 14:15:00,62.52
2024-03-21 14:30:00,70.27
2024-03-21 14:45:00,81.08
2024-03-21 15:00:00,53.8
2024-03-21 15:15:00,62.26
2024-03-21 15:30:00,80.5
2024-03-21 15:45:00,97.34
2024-03-21 16:00:00,61.87
2024-03-21 16:15:00,74.11
2024-03-21 16:30:00,85.33
2024-03-21 16:45:00,114.99
2024-03-21 17:00:00,79.77
2024-03-21 17:15:00,88.14
2024-03-21 17:30:00,99.09
2024-03-21 17:45:00,106.91
2024-03-21 18:00:00,125.73
2024-03-21 18:15:00,94.96
2024-03-21 18:30:00,83.48
2024-03-21 18:45:00,75.77
2024-03-21 19:00:00,102.27
2024-03-21 19:15:00,89.37
2024-03-21 19:30:00,70.23
2024-03-21 19:45:00,64.3
2024-03-21 20:00:00,85.82
2024-03-21 20:15:00,78.79
2024-03-21 20:30:00,63.33
2024-03-21 20:45:00,63.19
2024-03-21 21:00:00,88.12
2024-03-21 21:15:00,75.12
2024-03-21 21:30:00,65.63
2024-03-21 21:45:00,59.53
2024-03-21 22:00:00,79.89
2024-03-21 22:15:00,66.52
2024-03-21 22:30:00,54.79
2024-03-21 22:45:00,44.99
2024-03-21 23:00:00,68.68
2024-03-21 23:15:00,65.58
2024-03-21 23:30:00,52.17
2024-03-21 23:45:00,45.94
2024-03-22 00:00:00,61.49
2024-03-22 00:15:00,53.28
2024-03-22 00:30:00,53.42
2024-03-22 00:45:00,45.3
2024-03-22 01:00:00,53.68
2024-03-22 01:15:00,52.1
2024-03-22 01:30:00,42.87
2024-03-22 01:45:00,39.97
2024-03-22 02:00:00,53.56
2024-03-22 02:15:00,51.94
2024-03-22 02:30:00,49.85
2024-03-22 02:45:00,45.18
2024-03-22 03:00:00,45.51
2024-03-22 03:15:00,49.35
2024-03-22 03:30:00,54.45
2024-03-22 03:45:00,54.9
2024-03-22 04:00:00,53.65
2024-03-22 04:15:00,64.52
2024-03-22 04:30:00,66.24
2024-03-22 04:45:00,67.82
2024-03-22 05:00:00,67.93
2024-03-22 05:15:00,78.69
2024-03-22 05:30:00,84.9
2024-03-22 05:45:00,85.79
2024-03-22 06:00:00,79.99
2024-03-22 06:15:00,80.75
2024-03-22 06:30:00,75.5
2024-03-22 06:45:00,70.04
2024-03-22 07:00:00,83.05
2024-03-22 07:15:00,74.13
2024-03-22 07:30:00,65.46
2024-03-22 07:45:00,55.73
2024-03-22 08:00:00,67.81
2024-03-22 08:15:00,66.73
2024-03-22 08:30:00,61.73
2024-03-22 08:45:00,55.55
2024-03-22 09:00:00,61.18
2024-03-22 09:15:00,50.64
2024-03-22 09:30:00,44.22
2024-03-22 09:45:00,34.74
2024-03-22 10:00:00,50.94
2024-03-22 10:15:00,53.45
2024-03-22 10:30:00,45.45
2024-03-22 10:45:00,41.66
2024-03-22 11:00:00,55.22
2024-03-22 11:15:00,51.32
2024-03-22 11:30:00,50.74
2024-03-22 11:45:00,52.93
2024-03-22 12:00:00,49.73
2024-03-22 12:15:00,58.03
2024-03-22 12:30:00,61.01
2024-03-22 12:45:00,61.17
2024-03-22 13:00:00,45.32
2024-03-22 13:15:00,62.71
2024-03-22 13:30:00,63.92
2024-03-22 13:45:00,66.96
2024-03-22 14:00:00,59.01
2024-03-22 14:15:00,59.96
2024-03-22 14:30:00,71.11
2024-03-22 14:45:00,77.84
2024-03-22 15:00:00,54.86
2024-03-22 15:15:00,63.47
2024-03-22 15:30:00,72.73
2024-03-22 15:45:00,79.45
2024-03-22 16:00:00,60.9
2024-03-22 16:15:00,74.82
2024-03-22 16:30:00,78.74
2024-03-22 16:45:00,93.33
2024-03-22 17:00:00,73.98
2024-03-22 17:15:00,83.39
2024-03-22 17:30:00,97.48
2024-03-22 17:45:00,128.97
2024-03-22 18:00:00,129.72
2024-03-22 18:15:00,113.16
2024-03-22 18:30:00,110.55
2024-03-22 18:45:00,92.1
2024-03-22 19:00:00,101.09
2024-03-22 19:15:00,79.16
2024-03-22 19:30:00,74.33
2024-03-22 19:45:00,69.4
2024-03-22 20:00:00,81.29
2024-03-22 20:15:00,80.43
2024-03-22 20:30:00,74.07
2024-03-22 20:45:00,72.46
2024-03-22 21:00:00,93.69
2024-03-22 21:15:00,87.29
2024-03-22 21:30:00,76.11
2024-03-22 21:45:00,81.06
2024-03-22 22:00:00,90.21
2024-03-22 22:15:00,82.73
2024-03-22 22:30:00,73.18
2024-03-22 22:45:00,63.56
2024-03-22 23:00:00,96.75
2024-03-22 23:15:00,94.65
2024-03-22 23:30:00,103.71
2024-03-22 23:45:00,99.79
2024-03-23 00:00:00,121.98
2024-03-23 00:15:00,113.37
2024-03-23 00:30:00,82.19
2024-03-23 00:45:00,69.34
2024-03-23 01:00:00,96.73
2024-03-23 01:15:00,84.48
2024-03-23 01:30:00,74.95
2024-03-23 01:45:00,65.25
2024-03-23 02:00:00,94.91
2024-03-23 02:15:00,85.58
2024-03-23 02:30:00,72.7
2024-03-23 02:45:00,75.66
2024-03-23 03:00:00,96.89
2024-03-23 03:15:00,82.33
2024-03-23 03:30:00,68.22
2024-03-23 03:45:00,62.58
2024-03-23 04:00:00,75.43
2024-03-23 04:15:00,66.56
2024-03-23 04:30:00,61.32
2024-03-23 04:45:00,60.41
2024-03-23 05:00:00,68.05
2024-03-23 05:15:00,56.45
2024-03-23 05:30:00,46.61
2024-03-23 05:45:00,39.28
2024-03-23 06:00:00,69.28
2024-03-23 06:15:00,52.2
2024-03-23 06:30:00,43.08
2024-03-23 06:45:00,37.43
2024-03-23 07:00:00,63.74
2024-03-23 07:15:00,55.64
2024-03-23 07:30:00,48.15
2024-03-23 07:45:00,34.45
2024-03-23 08:00:00,67.04
2024-03-23 08:15:00,46.71
2024-03-23 08:30:00,28.14
2024-03-23 08:45:00,9.68
2024-03-23 09:00:00,42.47
2024-03-23 09:15:00,15.12
2024-03-23 09:30:00,-4.97
2024-03-23 09:45:00,-25.32
2024-03-23 10:00:00,14.31
2024-03-23 10:15:00,-5.3
2024-03-23 10:30:00,-7.89
2024-03-23 10:45:00,-21.16
2024-03-23 11:00:00,16.07
2024-03-23 11:15:00,-1.93
2024-03-23 11:30:00,-4.81
2024-03-23 11:45:00,-15.21
2024-03-23 12:00:00,-0.77
2024-03-23 12:15:00,-11.62
2024-03-23 12:30:00,-17.27
2024-03-23 12:45:00,-21.4
2024-03-23 13:00:00,-16.4
2024-03-23 13:15:00,-10.5
2024-03-23 13:30:00,-3.0
2024-03-23 13:45:00,4.84
2024-03-23 14:00:00,-29.0
2024-03-23 14:15:00,-11.03
2024-03-23 14:30:00,-0.63
2024-03-23 14:45:00,25.32
2024-03-23 15:00:00,-32.81
2024-03-23 15:15:00,-2.29
2024-03-23 15:30:00,22.94
2024-03-23 15:45:00,46.39
2024-03-23 16:00:00,16.77
2024-03-23 16:15:00,44.34
2024-03-23 16:30:00,58.33
2024-03-23 16:45:00,78.63
2024-03-23 17:00:00,45.6
2024-03-23 17:15:00,71.85
2024-03-23 17:30:00,118.07
2024-03-23 17:45:00,277.74
2024-03-23 18:00:00,103.74
2024-03-23 18:15:00,80.35
2024-03-23 18:30:00,71.5
2024-03-23 18:45:00,57.04
2024-03-23 19:00:00,80.07
2024-03-23 19:15:00,68.55
2024-03-23 19:30:00,55.48
2024-03-23 19:45:00,39.06
2024-03-23 20:00:00,70.58
2024-03-23 20:15:00,65.78
2024-03-23 20:30:00,45.87
2024-03-23 20:45:00,30.11
2024-03-23 21:00:00,69.77
2024-03-23 21:15:00,50.7
2024-03-23 21:30:00,45.98
2024-03-23 21:45:00,26.2
2024-03-23 22:00:00,48.65
2024-03-23 22:15:00,37.89
2024-03-23 22:30:00,29.71
2024-03-23 22:45:00,9.24
2024-03-23 23:00:00,31.24
2024-03-23 23:15:00,17.08
2024-03-23 23:30:00,4.4
2024-03-23 23:45:00,-4.94
2024-03-24 00:00:00,15.7
2024-03-24 00:15:00,4.29
2024-03-24 00:30:00,-2.67
2024-03-24 00:45:00,-10.61
2024-03-24 01:00:00,0.75
2024-03-24 01:15:00,-4.96
2024-03-24 01:30:00,-7.12
2024-03-24 01:45:00,-11.51
2024-03-24 02:00:00,-10.2
2024-03-24 02:15:00,-15.4
2024-03-24 02:30:00,-13.81
2024-03-24 02:45:00,-17.62
2024-03-24 03:00:00,-9.11
2024-03-24 03:15:00,-8.11
2024-03-24 03:30:00,-7.75
2024-03-24 03:45:00,-3.13
2024-03-24 04:00:00,-4.75
2024-03-24 04:15:00,-5.35
2024-03-24 04:30:00,-1.17
2024-03-24 04:45:00,-4.43
2024-03-24 05:00:00,0.38
2024-03-24 05:15:00,2.81
2024-03-24 05:30:00,1.59
2024-03-24 05:45:00,-2.99
2024-03-24 06:00:00,7.11
2024-03-24 06:15:00,0.83
2024-03-24 06:30:00,-4.89
2024-03-24 06:45:00,-10.96
2024-03-24 07:00:00,5.66
2024-03-24 07:15:00,-8.23
2024-03-24 07:30:00,-16.63
2024-03-24 07:45:00,-24.33
2024-03-24 08:00:00,-0.06
2024-03-24 08:15:00,-4.7
2024-03-24 08:30:00,-10.8
2024-03-24 08:45:00,-21.52
2024-03-24 09:00:00,-1.94
2024-03-24 09:15:00,-10.22
2024-03-24 09:30:00,-15.57
2024-03-24 09:45:00,-20.14
2024-03-24 10:00:00,-12.17
2024-03-24 10:15:00,-16.75
2024-03-24 10:30:00,-17.54
2024-03-24 10:45:00,-19.56
2024-03-24 11:00:00,-3.27
2024-03-24 11:15:00,-7.11
2024-03-24 11:30:00,-8.98
2024-03-24 11:45:00,-8.92
2024-03-24 12:00:00,-9.31
2024-03-24 12:15:00,-15.39
2024-03-24 12:30:00,-17.02
2024-03-24 12:45:00,-16.33
2024-03-24 13:00:00,-25.29
2024-03-24 13:15:00,-18.17
2024-03-24 13:30:00,-13.31
2024-03-24 13:45:00,-6.36
2024-03-24 14:00:00,-22.59
2024-03-24 14:15:00,-12.89
2024-03-24 14:30:00,-4.99
2024-03-24 14:45:00,9.63
2024-03-24 15:00:00,-19.65
2024-03-24 15:15:00,3.25
2024-03-24 15:30:00,39.49
2024-03-24 15:45:00,63.49
2024-03-24 16:00:00,23.67
2024-03-24 16:15:00,44.37
2024-03-24 16:30:00,70.0
2024-03-24 16:45:00,82.57
2024-03-24 17:00:00,51.59
2024-03-24 17:15:00,65.26
2024-03-24 17:30:00,79.84
2024-03-24 17:45:00,81.81
2024-03-24 18:00:00,83.13
2024-03-24 18:15:00,73.9
2024-03-24 18:30:00,68.6
2024-03-24 18:45:00,69.16
2024-03-24 19:00:00,77.8
2024-03-24 19:15:00,62.3
2024-03-24 19:30:00,55.14
2024-03-24 19:45:00,44.2
2024-03-24 20:00:00,51.72
2024-03-24 20:15:00,53.53
2024-03-24 20:30:00,50.23
2024-03-24 20:45:00,46.79
2024-03-24 21:00:00,64.64
2024-03-24 21:15:00,62.47
2024-03-24 21:30:00,70.3
2024-03-24 21:45:00,57.6
2024-03-24 22:00:00,62.27
2024-03-24 22:15:00,60.12
2024-03-24 22:30:00,57.24
2024-03-24 22:45:00,53.26
2024-03-24 23:00:00,51.41
2024-03-24 23:15:00,61.26
2024-03-24 23:30:00,52.16
2024-03-24 23:45:00,46.64
