,prices
2024-03-25 00:00:00,47.32
2024-03-25 00:15:00,46.19
2024-03-25 00:30:00,46.51
2024-03-25 00:45:00,49.69
2024-03-25 01:00:00,50.9
2024-03-25 01:15:00,55.54
2024-03-25 01:30:00,54.21
2024-03-25 01:45:00,58.6
2024-03-25 02:00:00,61.72
2024-03-25 02:15:00,55.26
2024-03-25 02:30:00,54.1
2024-03-25 02:45:00,61.74
2024-03-25 03:00:00,44.91
2024-03-25 03:15:00,51.63
2024-03-25 03:30:00,64.92
2024-03-25 03:45:00,70.84
2024-03-25 04:00:00,48.03
2024-03-25 04:15:00,57.19
2024-03-25 04:30:00,65.66
2024-03-25 04:45:00,79.54
2024-03-25 05:00:00,52.61
2024-03-25 05:15:00,65.79
2024-03-25 05:30:00,90.67
2024-03-25 05:45:00,98.98
2024-03-25 06:00:00,90.43
2024-03-25 06:15:00,87.39
2024-03-25 06:30:00,98.05
2024-03-25 06:45:00,78.31
2024-03-25 07:00:00,119.78
2024-03-25 07:15:00,86.97
2024-03-25 07:30:00,73.11
2024-03-25 07:45:00,67.5
2024-03-25 08:00:00,79.38
2024-03-25 08:15:00,70.12
2024-03-25 08:30:00,59.25
2024-03-25 08:45:00,59.02
2024-03-25 09:00:00,75.84
2024-03-25 09:15:00,64.69
2024-03-25 09:30:00,68.38
2024-03-25 09:45:00,66.36
2024-03-25 10:00:00,76.49
2024-03-25 10:15:00,58.0
2024-03-25 10:30:00,57.69
2024-03-25 10:45:00,57.12
2024-03-25 11:00:00,68.11
2024-03-25 11:15:00,61.77
2024-03-25 11:30:00,60.15
2024-03-25 11:45:00,60.04
2024-03-25 12:00:00,61.5
2024-03-25 12:15:00,57.0
2024-03-25 12:30:00,57.19
2024-03-25 12:45:00,50.86
2024-03-25 13:00:00,42.48
2024-03-25 13:15:00,42.9
2024-03-25 13:30:00,49.73
2024-03-25 13:45:00,61.09
2024-03-25 14:00:00,48.26
2024-03-25 14:15:00,53.21
2024-03-25 14:30:00,64.86
2024-03-25 14:45:00,77.6
2024-03-25 15:00:00,41.55
2024-03-25 15:15:00,55.15
2024-03-25 15:30:00,70.46
2024-03-25 15:45:00,90.11
2024-03-25 16:00:00,53.75
2024-03-25 16:15:00,58.05
2024-03-25 16:30:00,78.54
2024-03-25 16:45:00,190.38
2024-03-25 17:00:00,91.32
2024-03-25 17:15:00,119.41
2024-03-25 17:30:00,166.7
2024-03-25 17:45:00,239.49
2024-03-25 18:00:00,260.16
2024-03-25 18:15:00,137.3
2024-03-25 18:30:00,98.65
2024-03-25 18:45:00,82.36
2024-03-25 19:00:00,154.44
2024-03-25 19:15:00,86.95
2024-03-25 19:30:00,75.71
2024-03-25 19:45:00,70.24
2024-03-25 20:00:00,98.96
2024-03-25 20:15:00,76.38
2024-03-25 20:30:00,67.74
2024-03-25 20:45:00,65.59
2024-03-25 21:00:00,88.21
2024-03-25 21:15:00,81.09
2024-03-25 21:30:00,76.22
2024-03-25 21:45:00,66.79
2024-03-25 22:00:00,82.48
2024-03-25 22:15:00,81.33
2024-03-25 22:30:00,71.55
2024-03-25 22:45:00,58.64
2024-03-25 23:00:00,84.67
2024-03-25 23:15:00,80.95
2024-03-25 23:30:00,67.21
2024-03-25 23:45:00,61.47
2024-03-26 00:00:00,81.15
2024-03-26 00:15:00,70.35
2024-03-26 00:30:00,64.85
2024-03-26 00:45:00,57.5
2024-03-26 01:00:00,77.37
2024-03-26 01:15:00,61.49
2024-03-26 01:30:00,56.28
