,prices
2024-12-23 00:00:00,73.17
2024-12-23 00:15:00,65.43
2024-12-23 00:30:00,59.58
2024-12-23 00:45:00,44.08
2024-12-23 01:00:00,60.78
2024-12-23 01:15:00,61.37
2024-12-23 01:30:00,54.3
2024-12-23 01:45:00,56.99
2024-12-23 02:00:00,46.41
2024-12-23 02:15:00,38.27
2024-12-23 02:30:00,42.77
2024-12-23 02:45:00,47.92
2024-12-23 03:00:00,53.59
2024-12-23 03:15:00,64.14
2024-12-23 03:30:00,64.51
2024-12-23 03:45:00,66.3
2024-12-23 04:00:00,58.5
2024-12-23 04:15:00,70.77
2024-12-23 04:30:00,82.23
2024-12-23 04:45:00,87.76
2024-12-23 05:00:00,54.33
2024-12-23 05:15:00,76.82
2024-12-23 05:30:00,76.5
2024-12-23 05:45:00,78.6
2024-12-23 06:00:00,81.03
2024-12-23 06:15:00,86.02
2024-12-23 06:30:00,89.41
2024-12-23 06:45:00,95.72
2024-12-23 07:00:00,90.57
2024-12-23 07:15:00,94.15
2024-12-23 07:30:00,94.15
2024-12-23 07:45:00,92.7
2024-12-23 08:00:00,98.43
2024-12-23 08:15:00,89.26
2024-12-23 08:30:00,81.97
2024-12-23 08:45:00,70.59
2024-12-23 09:00:00,82.93
2024-12-23 09:15:00,76.5
2024-12-23 09:30:00,71.12
2024-12-23 09:45:00,65.78
2024-12-23 10:00:00,74.44
2024-12-23 10:15:00,42.48
2024-12-23 10:30:00,43.55
2024-12-23 10:45:00,36.35
2024-12-23 11:00:00,43.65
2024-12-23 11:15:00,42.0
2024-12-23 11:30:00,50.92
2024-12-23 11:45:00,51.06
2024-12-23 12:00:00,55.95
2024-12-23 12:15:00,69.99
2024-12-23 12:30:00,70.98
2024-12-23 12:45:00,69.21
2024-12-23 13:00:00,59.49
2024-12-23 13:15:00,74.66
2024-12-23 13:30:00,97.41
2024-12-23 13:45:00,100.36
2024-12-23 14:00:00,84.49
2024-12-23 14:15:00,106.98
2024-12-23 14:30:00,109.03
2024-12-23 14:45:00,111.94
2024-12-23 15:00:00,90.5
2024-12-23 15:15:00,96.31
2024-12-23 15:30:00,106.06
2024-12-23 15:45:00,110.17
2024-12-23 16:00:00,96.78
2024-12-23 16:15:00,96.41
2024-12-23 16:30:00,105.67
