,prices
2024-07-29 00:00:00,78.59
2024-07-29 00:15:00,70.91
2024-07-29 00:30:00,76.91
2024-07-29 00:45:00,69.78
2024-07-29 01:00:00,73.3
2024-07-29 01:15:00,64.37
2024-07-29 01:30:00,71.04
2024-07-29 01:45:00,74.18
2024-07-29 02:00:00,66.59
2024-07-29 02:15:00,68.26
2024-07-29 02:30:00,74.61
2024-07-29 02:45:00,86.51
2024-07-29 03:00:00,60.03
2024-07-29 03:15:00,71.1
2024-07-29 03:30:00,82.99
2024-07-29 03:45:00,103.51
2024-07-29 04:00:00,75.32
2024-07-29 04:15:00,87.03
2024-07-29 04:30:00,92.79
2024-07-29 04:45:00,103.3
2024-07-29 05:00:00,124.0
2024-07-29 05:15:00,91.42
2024-07-29 05:30:00,75.54
2024-07-29 05:45:00,57.07
2024-07-29 06:00:00,170.09
2024-07-29 06:15:00,82.48
2024-07-29 06:30:00,72.49
2024-07-29 06:45:00,21.71
2024-07-29 07:00:00,111.27
2024-07-29 07:15:00,80.55
2024-07-29 07:30:00,130.9
2024-07-29 07:45:00,31.32
2024-07-29 08:00:00,72.32
2024-07-29 08:15:00,30.59
2024-07-29 08:30:00,13.26
2024-07-29 08:45:00,-5.22
2024-07-29 09:00:00,33.13
2024-07-29 09:15:00,10.22
2024-07-29 09:30:00,-7.76
2024-07-29 09:45:00,-33.08
2024-07-29 10:00:00,25.91
2024-07-29 10:15:00,-6.59
2024-07-29 10:30:00,-8.69
2024-07-29 10:45:00,-23.7
2024-07-29 11:00:00,10.33
2024-07-29 11:15:00,-10.15
2024-07-29 11:30:00,-15.18
2024-07-29 11:45:00,-18.74
2024-07-29 12:00:00,-34.63
2024-07-29 12:15:00,-18.62
2024-07-29 12:30:00,-4.38
2024-07-29 12:45:00,16.02
2024-07-29 13:00:00,-51.01
2024-07-29 13:15:00,-7.64
2024-07-29 13:30:00,5.72
2024-07-29 13:45:00,36.07
2024-07-29 14:00:00,-46.18
2024-07-29 14:15:00,9.29
2024-07-29 14:30:00,24.2
2024-07-29 14:45:00,49.28
2024-07-29 15:00:00,8.4
2024-07-29 15:15:00,50.4
2024-07-29 15:30:00,81.0
2024-07-29 15:45:00,101.44
2024-07-29 16:00:00,45.3
2024-07-29 16:15:00,76.54
2024-07-29 16:30:00,98.57
2024-07-29 16:45:00,142.54
2024-07-29 17:00:00,79.5
2024-07-29 17:15:00,94.49
2024-07-29 17:30:00,101.72
2024-07-29 17:45:00,161.34
2024-07-29 18:00:00,121.84
2024-07-29 18:15:00,138.58
2024-07-29 18:30:00,155.4
2024-07-29 18:45:00,139.48
2024-07-29 19:00:00,175.36
2024-07-29 19:15:00,109.19
2024-07-29 19:30:00,96.5
2024-07-29 19:45:00,88.72
2024-07-29 20:00:00,132.93
2024-07-29 20:15:00,108.13
2024-07-29 20:30:00,109.19
2024-07-29 20:45:00,95.3
2024-07-29 21:00:00,105.94
2024-07-29 21:15:00,95.1
2024-07-29 21:30:00,90.9
2024-07-29 21:45:00,90.33
2024-07-29 22:00:00,89.33
2024-07-29 22:15:00,100.08
2024-07-29 22:30:00,91.0
2024-07-29 22:45:00,83.99
2024-07-29 23:00:00,95.25
2024-07-29 23:15:00,83.85
2024-07-29 23:30:00,73.96
2024-07-29 23:45:00,67.76
2024-07-30 00:00:00,84.86
2024-07-30 00:15:00,79.73
2024-07-30 00:30:00,83.88
2024-07-30 00:45:00,81.38
2024-07-30 01:00:00,90.44
2024-07-30 01:15:00,90.86
2024-07-30 01:30:00,96.55
2024-07-30 01:45:00,98.26
2024-07-30 02:00:00,90.41
2024-07-30 02:15:00,92.05
2024-07-30 02:30:00,94.36
2024-07-30 02:45:00,99.95
2024-07-30 03:00:00,81.05
2024-07-30 03:15:00,90.76
2024-07-30 03:30:00,103.05
2024-07-30 03:45:00,115.85
2024-07-30 04:00:00,93.42
2024-07-30 04:15:00,100.72
2024-07-30 04:30:00,107.31
2024-07-30 04:45:00,103.26
2024-07-30 05:00:00,126.66
2024-07-30 05:15:00,108.22
2024-07-30 05:30:00,91.72
2024-07-30 05:45:00,79.14
2024-07-30 06:00:00,126.14
2024-07-30 06:15:00,102.86
2024-07-30 06:30:00,85.34
2024-07-30 06:45:00,77.1
2024-07-30 07:00:00,107.12
2024-07-30 07:15:00,91.53
2024-07-30 07:30:00,73.0
2024-07-30 07:45:00,36.17
2024-07-30 08:00:00,78.87
2024-07-30 08:15:00,53.12
2024-07-30 08:30:00,40.77
2024-07-30 08:45:00,-1.78
2024-07-30 09:00:00,54.49
2024-07-30 09:15:00,26.98
2024-07-30 09:30:00,6.01
2024-07-30 09:45:00,-17.64
2024-07-30 10:00:00,59.16
2024-07-30 10:15:00,23.73
2024-07-30 10:30:00,21.74
2024-07-30 10:45:00,14.52
2024-07-30 11:00:00,56.86
2024-07-30 11:15:00,42.05
2024-07-30 11:30:00,33.57
2024-07-30 11:45:00,21.04
2024-07-30 12:00:00,-13.13
2024-07-30 12:15:00,6.25
2024-07-30 12:30:00,8.0
