,prices
2024-11-11 00:00:00,118.14
2024-11-11 00:15:00,101.42
2024-11-11 00:30:00,90.09
2024-11-11 00:45:00,85.02
2024-11-11 01:00:00,108.91
2024-11-11 01:15:00,95.62
2024-11-11 01:30:00,85.69
2024-11-11 01:45:00,83.81
2024-11-11 02:00:00,95.19
2024-11-11 02:15:00,99.91
2024-11-11 02:30:00,100.3
2024-11-11 02:45:00,98.18
2024-11-11 03:00:00,106.62
2024-11-11 03:15:00,101.07
2024-11-11 03:30:00,95.64
2024-11-11 03:45:00,101.21
2024-11-11 04:00:00,100.4
2024-11-11 04:15:00,107.33
2024-11-11 04:30:00,111.13
2024-11-11 04:45:00,111.04
2024-11-11 05:00:00,89.62
2024-11-11 05:15:00,104.42
2024-11-11 05:30:00,117.95
2024-11-11 05:45:00,133.8
2024-11-11 06:00:00,114.18
2024-11-11 06:15:00,133.2
2024-11-11 06:30:00,145.18
2024-11-11 06:45:00,145.49
2024-11-11 07:00:00,144.26
2024-11-11 07:15:00,149.55
2024-11-11 07:30:00,141.84
2024-11-11 07:45:00,135.37
2024-11-11 08:00:00,147.5
2024-11-11 08:15:00,147.35
2024-11-11 08:30:00,136.11
2024-11-11 08:45:00,129.74
2024-11-11 09:00:00,154.06
2024-11-11 09:15:00,137.4
2024-11-11 09:30:00,136.97
2024-11-11 09:45:00,137.79
2024-11-11 10:00:00,149.09
2024-11-11 10:15:00,148.59
2024-11-11 10:30:00,138.37
2024-11-11 10:45:00,126.49
2024-11-11 11:00:00,130.9
2024-11-11 11:15:00,117.43
2024-11-11 11:30:00,126.49
2024-11-11 11:45:00,124.38
2024-11-11 12:00:00,139.99
2024-11-11 12:15:00,132.94
2024-11-11 12:30:00,131.2
2024-11-11 12:45:00,128.87
2024-11-11 13:00:00,115.4
2024-11-11 13:15:00,129.35
2024-11-11 13:30:00,145.67
2024-11-11 13:45:00,147.44
2024-11-11 14:00:00,133.9
2024-11-11 14:15:00,143.35
2024-11-11 14:30:00,149.13
2024-11-11 14:45:00,150.34
2024-11-11 15:00:00,133.4
2024-11-11 15:15:00,146.46
2024-11-11 15:30:00,154.1
2024-11-11 15:45:00,155.06
2024-11-11 16:00:00,147.37
2024-11-11 16:15:00,159.42
2024-11-11 16:30:00,177.52
2024-11-11 16:45:00,173.54
2024-11-11 17:00:00,168.74
2024-11-11 17:15:00,154.11
2024-11-11 17:30:00,150.52
2024-11-11 17:45:00,141.58
2024-11-11 18:00:00,159.93
2024-11-11 18:15:00,148.82
2024-11-11 18:30:00,140.47
2024-11-11 18:45:00,137.1
2024-11-11 19:00:00,148.5
2024-11-11 19:15:00,144.3
2024-11-11 19:30:00,130.38
2024-11-11 19:45:00,120.51
2024-11-11 20:00:00,149.61
2024-11-11 20:15:00,133.12
2024-11-11 20:30:00,123.33
2024-11-11 20:45:00,105.19
2024-11-11 21:00:00,131.8
2024-11-11 21:15:00,117.46
2024-11-11 21:30:00,115.36
2024-11-11 21:45:00,103.18
2024-11-11 22:00:00,123.77
2024-11-11 22:15:00,115.9
2024-11-11 22:30:00,102.47
2024-11-11 22:45:00,98.14
2024-11-11 23:00:00,132.4
2024-11-11 23:15:00,120.42
2024-11-11 23:30:00,108.3
2024-11-11 23:45:00,98.14
2024-11-12 00:00:00,116.47
2024-11-12 00:15:00,105.17
2024-11-12 00:30:00,92.72
2024-11-12 00:45:00,93.34
2024-11-12 01:00:00,107.99
2024-11-12 01:15:00,107.44
2024-11-12 01:30:00,101.76
2024-11-12 01:45:00,99.1
2024-11-12 02:00:00,93.04
2024-11-12 02:15:00,97.21
2024-11-12 02:30:00,103.71
2024-11-12 02:45:00,109.02
2024-11-12 03:00:00,89.18
2024-11-12 03:15:00,93.84
2024-11-12 03:30:00,106.65
2024-11-12 03:45:00,117.17
2024-11-12 04:00:00,97.75
2024-11-12 04:15:00,99.91
2024-11-12 04:30:00,107.32
2024-11-12 04:45:00,117.39
2024-11-12 05:00:00,86.37
2024-11-12 05:15:00,112.73
2024-11-12 05:30:00,135.35
2024-11-12 05:45:00,174.34
2024-11-12 06:00:00,157.31
2024-11-12 06:15:00,167.6
2024-11-12 06:30:00,168.04
2024-11-12 06:45:00,171.74
2024-11-12 07:00:00,199.59
2024-11-12 07:15:00,195.75
2024-11-12 07:30:00,185.05
2024-11-12 07:45:00,169.64
2024-11-12 08:00:00,208.71
2024-11-12 08:15:00,195.38
2024-11-12 08:30:00,180.08
2024-11-12 08:45:00,174.43
2024-11-12 09:00:00,193.05
2024-11-12 09:15:00,169.7
2024-11-12 09:30:00,160.9
2024-11-12 09:45:00,154.64
2024-11-12 10:00:00,167.82
2024-11-12 10:15:00,162.85
2024-11-12 10:30:00,157.55
2024-11-12 10:45:00,160.67
2024-11-12 11:00:00,159.46
2024-11-12 11:15:00,151.7
2024-11-12 11:30:00,147.79
2024-11-12 11:45:00,149.17
2024-11-12 12:00:00,153.27
2024-11-12 12:15:00,151.72
2024-11-12 12:30:00,150.62
2024-11-12 12:45:00,149.68
2024-11-12 13:00:00,148.63
2024-11-12 13:15:00,155.29
2024-11-12 13:30:00,165.56
2024-11-12 13:45:00,172.61
2024-11-12 14:00:00,167.38
2024-11-12 14:15:00,172.34
2024-11-12 14:30:00,179.17
2024-11-12 14:45:00,197.9
2024-11-12 15:00:00,170.81
2024-11-12 15:15:00,176.87
2024-11-12 15:30:00,195.28
2024-11-12 15:45:00,234.22
2024-11-12 16:00:00,172.19
2024-11-12 16:15:00,188.43
2024-11-12 16:30:00,222.25
2024-11-12 16:45:00,219.07
2024-11-12 17:00:00,181.08
2024-11-12 17:15:00,166.29
2024-11-12 17:30:00,160.6
2024-11-12 17:45:00,149.6
2024-11-12 18:00:00,170.2
2024-11-12 18:15:00,156.03
2024-11-12 18:30:00,149.41
2024-11-12 18:45:00,142.39
2024-11-12 19:00:00,163.8
2024-11-12 19:15:00,156.45
2024-11-12 19:30:00,150.4
2024-11-12 19:45:00,135.54
2024-11-12 20:00:00,169.85
2024-11-12 20:15:00,142.9
2024-11-12 20:30:00,122.89
2024-11-12 20:45:00,105.69
2024-11-12 21:00:00,160.56
2024-11-12 21:15:00,120.67
2024-11-12 21:30:00,109.55
2024-11-12 21:45:00,100.15
2024-11-12 22:00:00,143.88
2024-11-12 22:15:00,115.54
2024-11-12 22:30:00,106.52
2024-11-12 22:45:00,91.36
2024-11-12 23:00:00,131.61
2024-11-12 23:15:00,117.0
2024-11-12 23:30:00,108.32
2024-11-12 23:45:00,102.09
2024-11-13 00:00:00,120.09
2024-11-13 00:15:00,106.38
2024-11-13 00:30:00,103.26
2024-11-13 00:45:00,95.47
2024-11-13 01:00:00,111.58
2024-11-13 01:15:00,106.31
2024-11-13 01:30:00,102.89
2024-11-13 01:45:00,108.54
2024-11-13 02:00:00,103.49
2024-11-13 02:15:00,101.05
2024-11-13 02:30:00,102.12
2024-11-13 02:45:00,104.67
2024-11-13 03:00:00,101.72
2024-11-13 03:15:00,102.36
2024-11-13 03:30:00,108.85
2024-11-13 03:45:00,114.32
2024-11-13 04:00:00,100.07
2024-11-13 04:15:00,104.61
2024-11-13 04:30:00,113.09
2024-11-13 04:45:00,132.89
2024-11-13 05:00:00,76.75
2024-11-13 05:15:00,110.04
2024-11-13 05:30:00,139.63
2024-11-13 05:45:00,180.01
2024-11-13 06:00:00,121.08
2024-11-13 06:15:00,140.24
2024-11-13 06:30:00,148.72
2024-11-13 06:45:00,159.59
2024-11-13 07:00:00,164.64
2024-11-13 07:15:00,174.24
2024-11-13 07:30:00,173.4
2024-11-13 07:45:00,167.08
2024-11-13 08:00:00,188.88
2024-11-13 08:15:00,173.94
2024-11-13 08:30:00,164.37
2024-11-13 08:45:00,155.75
2024-11-13 09:00:00,170.39
2024-11-13 09:15:00,158.13
2024-11-13 09:30:00,150.88
2024-11-13 09:45:00,146.58
2024-11-13 10:00:00,157.9
2024-11-13 10:15:00,151.82
2024-11-13 10:30:00,151.81
2024-11-13 10:45:00,149.3
2024-11-13 11:00:00,162.78
2024-11-13 11:15:00,156.36
2024-11-13 11:30:00,151.48
2024-11-13 11:45:00,149.06
2024-11-13 12:00:00,164.0
2024-11-13 12:15:00,156.87
2024-11-13 12:30:00,148.34
2024-11-13 12:45:00,146.89
2024-11-13 13:00:00,144.22
2024-11-13 13:15:00,140.31
2024-11-13 13:30:00,148.35
2024-11-13 13:45:00,152.17
2024-11-13 14:00:00,166.27
2024-11-13 14:15:00,168.56
2024-11-13 14:30:00,178.62
2024-11-13 14:45:00,180.07
2024-11-13 15:00:00,182.18
2024-11-13 15:15:00,186.01
2024-11-13 15:30:00,195.72
2024-11-13 15:45:00,199.08
2024-11-13 16:00:00,178.25
2024-11-13 16:15:00,198.41
2024-11-13 16:30:00,200.71
2024-11-13 16:45:00,195.16
2024-11-13 17:00:00,192.84
2024-11-13 17:15:00,169.88
2024-11-13 17:30:00,176.11
2024-11-13 17:45:00,164.03
2024-11-13 18:00:00,197.85
2024-11-13 18:15:00,169.59
2024-11-13 18:30:00,142.37
2024-11-13 18:45:00,128.77
2024-11-13 19:00:00,174.95
2024-11-13 19:15:00,150.43
2024-11-13 19:30:00,139.95
2024-11-13 19:45:00,112.77
2024-11-13 20:00:00,155.11
2024-11-13 20:15:00,134.96
2024-11-13 20:30:00,115.55
2024-11-13 20:45:00,102.93
2024-11-13 21:00:00,143.0
2024-11-13 21:15:00,116.92
2024-11-13 21:30:00,104.03
2024-11-13 21:45:00,97.92
2024-11-13 22:00:00,123.51
2024-11-13 22:15:00,109.37
2024-11-13 22:30:00,100.19
2024-11-13 22:45:00,90.81
2024-11-13 23:00:00,120.16
2024-11-13 23:15:00,108.15
2024-11-13 23:30:00,101.19
2024-11-13 23:45:00,84.48
2024-11-14 00:00:00,114.84
2024-11-14 00:15:00,111.81
2024-11-14 00:30:00,107.64
2024-11-14 00:45:00,101.16
2024-11-14 01:00:00,106.46
2024-11-14 01:15:00,93.22
2024-11-14 01:30:00,91.18
2024-11-14 01:45:00,84.4
2024-11-14 02:00:00,108.24
2024-11-14 02:15:00,101.07
2024-11-14 02:30:00,95.24
2024-11-14 02:45:00,98.03
2024-11-14 03:00:00,95.29
2024-11-14 03:15:00,91.46
2024-11-14 03:30:00,95.31
2024-11-14 03:45:00,96.62
2024-11-14 04:00:00,71.96
2024-11-14 04:15:00,87.37
2024-11-14 04:30:00,105.63
2024-11-14 04:45:00,110.22
2024-11-14 05:00:00,84.23
2024-11-14 05:15:00,98.35
2024-11-14 05:30:00,106.5
2024-11-14 05:45:00,112.28
2024-11-14 06:00:00,96.17
2024-11-14 06:15:00,104.79
2024-11-14 06:30:00,118.59
2024-11-14 06:45:00,129.11
2024-11-14 07:00:00,116.58
2024-11-14 07:15:00,118.83
2024-11-14 07:30:00,127.54
2024-11-14 07:45:00,128.62
2024-11-14 08:00:00,125.85
2024-11-14 08:15:00,122.87
2024-11-14 08:30:00,117.91
2024-11-14 08:45:00,109.79
2024-11-14 09:00:00,120.71
2024-11-14 09:15:00,114.27
2024-11-14 09:30:00,110.3
2024-11-14 09:45:00,108.47
2024-11-14 10:00:00,117.53
2024-11-14 10:15:00,112.58
2024-11-14 10:30:00,109.94
2024-11-14 10:45:00,107.25
2024-11-14 11:00:00,114.92
2024-11-14 11:15:00,111.88
2024-11-14 11:30:00,113.15
2024-11-14 11:45:00,117.19
2024-11-14 12:00:00,119.49
2024-11-14 12:15:00,118.38
2024-11-14 12:30:00,120.66
2024-11-14 12:45:00,125.14
2024-11-14 13:00:00,107.44
2024-11-14 13:15:00,125.18
2024-11-14 13:30:00,129.61
2024-11-14 13:45:00,139.48
2024-11-14 14:00:00,102.84
2024-11-14 14:15:00,118.19
2024-11-14 14:30:00,140.4
2024-11-14 14:45:00,149.04
2024-11-14 15:00:00,124.95
2024-11-14 15:15:00,138.93
2024-11-14 15:30:00,153.4
2024-11-14 15:45:00,163.94
2024-11-14 16:00:00,142.82
2024-11-14 16:15:00,156.68
2024-11-14 16:30:00,185.61
2024-11-14 16:45:00,182.44
2024-11-14 17:00:00,178.41
2024-11-14 17:15:00,162.42
2024-11-14 17:30:00,164.62
2024-11-14 17:45:00,161.31
2024-11-14 18:00:00,164.36
2024-11-14 18:15:00,147.71
2024-11-14 18:30:00,137.35
2024-11-14 18:45:00,128.35
2024-11-14 19:00:00,152.38
2024-11-14 19:15:00,136.53
2024-11-14 19:30:00,125.54
2024-11-14 19:45:00,110.84
2024-11-14 20:00:00,142.29
2024-11-14 20:15:00,121.25
2024-11-14 20:30:00,119.78
2024-11-14 20:45:00,106.66
2024-11-14 21:00:00,136.93
2024-11-14 21:15:00,120.87
2024-11-14 21:30:00,134.04
2024-11-14 21:45:00,112.88
2024-11-14 22:00:00,124.38
2024-11-14 22:15:00,121.61
2024-11-14 22:30:00,118.38
2024-11-14 22:45:00,105.93
2024-11-14 23:00:00,115.79
2024-11-14 23:15:00,110.89
2024-11-14 23:30:00,97.12
2024-11-14 23:45:00,92.95
2024-11-15 00:00:00,109.1
2024-11-15 00:15:00,104.04
2024-11-15 00:30:00,104.26
2024-11-15 00:45:00,102.65
2024-11-15 01:00:00,108.01
2024-11-15 01:15:00,108.22
2024-11-15 01:30:00,107.06
2024-11-15 01:45:00,107.28
2024-11-15 02:00:00,106.82
2024-11-15 02:15:00,108.66
2024-11-15 02:30:00,106.32
2024-11-15 02:45:00,102.75
2024-11-15 03:00:00,94.42
2024-11-15 03:15:00,99.0
2024-11-15 03:30:00,99.51
2024-11-15 03:45:00,101.54
2024-11-15 04:00:00,94.92
2024-11-15 04:15:00,98.52
2024-11-15 04:30:00,104.03
2024-11-15 04:45:00,110.17
2024-11-15 05:00:00,99.32
2024-11-15 05:15:00,108.76
2024-11-15 05:30:00,135.67
2024-11-15 05:45:00,148.21
2024-11-15 06:00:00,121.15
2024-11-15 06:15:00,137.0
2024-11-15 06:30:00,142.67
2024-11-15 06:45:00,147.77
2024-11-15 07:00:00,143.37
2024-11-15 07:15:00,142.24
2024-11-15 07:30:00,142.07
2024-11-15 07:45:00,140.17
2024-11-15 08:00:00,145.73
2024-11-15 08:15:00,143.54
2024-11-15 08:30:00,138.52
2024-11-15 08:45:00,136.17
2024-11-15 09:00:00,139.77
2024-11-15 09:15:00,138.01
2024-11-15 09:30:00,131.22
2024-11-15 09:45:00,120.14
2024-11-15 10:00:00,135.11
2024-11-15 10:15:00,121.12
2024-11-15 10:30:00,117.33
2024-11-15 10:45:00,113.98
2024-11-15 11:00:00,123.48
2024-11-15 11:15:00,114.71
2024-11-15 11:30:00,116.03
2024-11-15 11:45:00,113.9
2024-11-15 12:00:00,122.19
2024-11-15 12:15:00,120.32
2024-11-15 12:30:00,122.97
2024-11-15 12:45:00,122.91
2024-11-15 13:00:00,113.64
2024-11-15 13:15:00,122.34
2024-11-15 13:30:00,128.39
2024-11-15 13:45:00,132.46
