,prices
2024-07-01 00:00:00,94.88
2024-07-01 01:00:00,84.32
2024-07-01 02:00:00,78.19
2024-07-01 03:00:00,78.01
2024-07-01 04:00:00,75.63
2024-07-01 05:00:00,80.82
2024-07-01 06:00:00,122.19
2024-07-01 07:00:00,141.3
2024-07-01 08:00:00,142.36
2024-07-01 09:00:00,115.57
2024-07-01 10:00:00,107.01
2024-07-01 11:00:00,91.67
2024-07-01 12:00:00,77.38
2024-07-01 13:00:00,69.9
2024-07-01 14:00:00,39.92
2024-07-01 15:00:00,34.61
2024-07-01 16:00:00,37.63
2024-07-01 17:00:00,62.2
2024-07-01 18:00:00,78.04
2024-07-01 19:00:00,102.47
2024-07-01 20:00:00,166.79
2024-07-01 21:00:00,129.1
2024-07-01 22:00:00,107.51
2024-07-01 23:00:00,87.88
2024-07-02 00:00:00,81.59
2024-07-02 01:00:00,79.93
2024-07-02 02:00:00,82.07
2024-07-02 03:00:00,80.95
2024-07-02 04:00:00,81.99
2024-07-02 05:00:00,81.99
2024-07-02 06:00:00,96.5
2024-07-02 07:00:00,100.69
2024-07-02 08:00:00,101.27
2024-07-02 09:00:00,87.5
2024-07-02 10:00:00,83.11
2024-07-02 11:00:00,74.56
2024-07-02 12:00:00,72.72
2024-07-02 13:00:00,69.16
2024-07-02 14:00:00,60.93
2024-07-02 15:00:00,62.73
2024-07-02 16:00:00,74.22
2024-07-02 17:00:00,75.9
2024-07-02 18:00:00,84.79
2024-07-02 19:00:00,103.63
2024-07-02 20:00:00,115.0
2024-07-02 21:00:00,109.96
2024-07-02 22:00:00,109.05
2024-07-02 23:00:00,86.0
2024-07-03 00:00:00,68.19
2024-07-03 01:00:00,65.3
2024-07-03 02:00:00,63.18
2024-07-03 03:00:00,65.58
2024-07-03 04:00:00,71.14
2024-07-03 05:00:00,78.91
2024-07-03 06:00:00,100.25
2024-07-03 07:00:00,116.51
2024-07-03 08:00:00,115.0
2024-07-03 09:00:00,90.59
2024-07-03 10:00:00,76.63
2024-07-03 11:00:00,73.1
2024-07-03 12:00:00,71.76
2024-07-03 13:00:00,71.14
2024-07-03 14:00:00,73.12
2024-07-03 15:00:00,71.98
2024-07-03 16:00:00,74.01
2024-07-03 17:00:00,86.97
2024-07-03 18:00:00,99.6
2024-07-03 19:00:00,118.79
2024-07-03 20:00:00,163.89
2024-07-03 21:00:00,115.88
2024-07-03 22:00:00,95.32
2024-07-03 23:00:00,76.1
2024-07-04 00:00:00,64.24
2024-07-04 01:00:00,51.94
2024-07-04 02:00:00,26.46
2024-07-04 03:00:00,18.01
2024-07-04 04:00:00,10.08
2024-07-04 05:00:00,10.27
2024-07-04 06:00:00,36.43
2024-07-04 07:00:00,40.0
2024-07-04 08:00:00,33.56
2024-07-04 09:00:00,22.65
2024-07-04 10:00:00,1.9
2024-07-04 11:00:00,0.0
2024-07-04 12:00:00,-0.04
2024-07-04 13:00:00,-5.03
2024-07-04 14:00:00,-19.09
2024-07-04 15:00:00,-18.03
2024-07-04 16:00:00,-8.7
2024-07-04 17:00:00,-0.03
2024-07-04 18:00:00,6.77
2024-07-04 19:00:00,49.85
2024-07-04 20:00:00,86.91
2024-07-04 21:00:00,115.3
2024-07-04 22:00:00,86.91
2024-07-04 23:00:00,64.01
2024-07-05 00:00:00,31.41
2024-07-05 01:00:00,20.13
2024-07-05 02:00:00,20.59
2024-07-05 03:00:00,19.79
2024-07-05 04:00:00,8.98
2024-07-05 05:00:00,10.01
2024-07-05 06:00:00,38.19
2024-07-05 07:00:00,45.75
2024-07-05 08:00:00,39.43
2024-07-05 09:00:00,18.56
2024-07-05 10:00:00,2.95
2024-07-05 11:00:00,0.41
2024-07-05 12:00:00,-0.05
2024-07-05 13:00:00,-0.64
2024-07-05 14:00:00,-0.78
2024-07-05 15:00:00,-0.03
2024-07-05 16:00:00,1.93
2024-07-05 17:00:00,16.81
2024-07-05 18:00:00,64.35
2024-07-05 19:00:00,90.09
2024-07-05 20:00:00,142.36
2024-07-05 21:00:00,130.38
2024-07-05 22:00:00,102.22
2024-07-05 23:00:00,84.95
2024-07-06 00:00:00,89.1
2024-07-06 01:00:00,70.71
2024-07-06 02:00:00,63.52
2024-07-06 03:00:00,46.46
2024-07-06 04:00:00,38.62
2024-07-06 05:00:00,15.69
2024-07-06 06:00:00,5.73
2024-07-06 07:00:00,5.37
2024-07-06 08:00:00,3.39
2024-07-06 09:00:00,0.0
2024-07-06 10:00:00,-9.92
2024-07-06 11:00:00,-28.87
2024-07-06 12:00:00,-32.69
2024-07-06 13:00:00,-44.1
2024-07-06 14:00:00,-48.07
2024-07-06 15:00:00,-34.84
2024-07-06 16:00:00,-13.68
2024-07-06 17:00:00,-0.06
2024-07-06 18:00:00,1.88
2024-07-06 19:00:00,0.22
2024-07-06 20:00:00,6.69
2024-07-06 21:00:00,9.4
2024-07-06 22:00:00,18.0
2024-07-06 23:00:00,14.02
2024-07-07 00:00:00,-0.03
2024-07-07 01:00:00,-0.1
2024-07-07 02:00:00,-0.8
2024-07-07 03:00:00,-0.48
2024-07-07 04:00:00,-0.06
2024-07-07 05:00:00,-0.01
2024-07-07 06:00:00,-0.01
2024-07-07 07:00:00,-0.01
2024-07-07 08:00:00,-0.6
2024-07-07 09:00:00,-6.49
2024-07-07 10:00:00,-9.98
2024-07-07 11:00:00,-12.04
2024-07-07 12:00:00,-13.49
2024-07-07 13:00:00,-22.37
2024-07-07 14:00:00,-20.98
2024-07-07 15:00:00,-12.2
2024-07-07 16:00:00,-6.16
2024-07-07 17:00:00,-0.08
2024-07-07 18:00:00,63.99
2024-07-07 19:00:00,90.27
2024-07-07 20:00:00,125.64
2024-07-07 21:00:00,133.17
2024-07-07 22:00:00,115.2
2024-07-07 23:00:00,97.13
