,prices
2024-09-09 00:00:00,86.41
2024-09-09 01:00:00,85.76
2024-09-09 02:00:00,84.1
2024-09-09 03:00:00,82.03
2024-09-09 04:00:00,85.11
2024-09-09 05:00:00,85.79
2024-09-09 06:00:00,118.47
2024-09-09 07:00:00,140.62
2024-09-09 08:00:00,159.57
2024-09-09 09:00:00,129.68
2024-09-09 10:00:00,110.87
2024-09-09 11:00:00,100.74
2024-09-09 12:00:00,94.98
2024-09-09 13:00:00,89.17
2024-09-09 14:00:00,82.06
2024-09-09 15:00:00,83.98
2024-09-09 16:00:00,78.68
2024-09-09 17:00:00,92.8
2024-09-09 18:00:00,113.15
2024-09-09 19:00:00,114.56
2024-09-09 20:00:00,111.53
2024-09-09 21:00:00,96.02
2024-09-09 22:00:00,87.94
2024-09-09 23:00:00,79.52
2024-09-10 00:00:00,67.34
2024-09-10 01:00:00,59.79
2024-09-10 02:00:00,61.47
2024-09-10 03:00:00,61.36
2024-09-10 04:00:00,67.3
2024-09-10 05:00:00,80.92
2024-09-10 06:00:00,103.12
2024-09-10 07:00:00,129.9
2024-09-10 08:00:00,114.94
2024-09-10 09:00:00,100.0
2024-09-10 10:00:00,59.92
2024-09-10 11:00:00,9.52
2024-09-10 12:00:00,0.04
2024-09-10 13:00:00,-0.07
2024-09-10 14:00:00,-0.16
2024-09-10 15:00:00,-0.04
2024-09-10 16:00:00,0.22
2024-09-10 17:00:00,21.77
2024-09-10 18:00:00,80.4
2024-09-10 19:00:00,92.91
2024-09-10 20:00:00,83.25
2024-09-10 21:00:00,82.02
2024-09-10 22:00:00,76.63
2024-09-10 23:00:00,64.38
2024-09-11 00:00:00,40.0
2024-09-11 01:00:00,39.91
2024-09-11 02:00:00,32.99
2024-09-11 03:00:00,33.73
2024-09-11 04:00:00,38.93
2024-09-11 05:00:00,61.56
2024-09-11 06:00:00,86.79
2024-09-11 07:00:00,97.55
2024-09-11 08:00:00,110.72
2024-09-11 09:00:00,97.6
2024-09-11 10:00:00,76.81
2024-09-11 11:00:00,67.51
2024-09-11 12:00:00,62.45
2024-09-11 13:00:00,63.85
2024-09-11 14:00:00,69.0
2024-09-11 15:00:00,69.05
2024-09-11 16:00:00,76.75
2024-09-11 17:00:00,101.39
2024-09-11 18:00:00,115.14
2024-09-11 19:00:00,142.86
2024-09-11 20:00:00,138.36
2024-09-11 21:00:00,115.14
2024-09-11 22:00:00,102.97
2024-09-11 23:00:00,101.49
2024-09-12 00:00:00,90.06
2024-09-12 01:00:00,84.1
2024-09-12 02:00:00,83.93
