,prices
2024-12-23 00:00:00,24.5
2024-12-23 01:00:00,29.19
2024-12-23 02:00:00,20.13
2024-12-23 03:00:00,14.31
2024-12-23 04:00:00,9.12
2024-12-23 05:00:00,9.78
2024-12-23 06:00:00,14.8
2024-12-23 07:00:00,17.39
2024-12-23 08:00:00,52.01
2024-12-23 09:00:00,59.34
2024-12-23 10:00:00,59.62
2024-12-23 11:00:00,52.73
2024-12-23 12:00:00,52.0
2024-12-23 13:00:00,54.17
2024-12-23 14:00:00,54.81
2024-12-23 15:00:00,61.56
2024-12-23 16:00:00,73.69
2024-12-23 17:00:00,82.56
2024-12-23 18:00:00,98.25
2024-12-23 19:00:00,101.75
2024-12-23 20:00:00,97.47
2024-12-23 21:00:00,92.59
2024-12-23 22:00:00,108.29
2024-12-23 23:00:00,105.82
2024-12-24 00:00:00,96.99
2024-12-24 01:00:00,86.03
2024-12-24 02:00:00,82.84
2024-12-24 03:00:00,81.89
2024-12-24 04:00:00,78.0
2024-12-24 05:00:00,78.78
2024-12-24 06:00:00,80.6
2024-12-24 07:00:00,85.07
2024-12-24 08:00:00,100.83
2024-12-24 09:00:00,115.09
2024-12-24 10:00:00,120.95
2024-12-24 11:00:00,120.0
2024-12-24 12:00:00,118.16
2024-12-24 13:00:00,117.49
2024-12-24 14:00:00,115.38
2024-12-24 15:00:00,117.98
2024-12-24 16:00:00,119.5
2024-12-24 17:00:00,120.21
2024-12-24 18:00:00,118.0
2024-12-24 19:00:00,110.98
2024-12-24 20:00:00,105.66
2024-12-24 21:00:00,102.56
2024-12-24 22:00:00,94.63
2024-12-24 23:00:00,99.04
2024-12-25 00:00:00,90.0
2024-12-25 01:00:00,91.37
2024-12-25 02:00:00,86.44
2024-12-25 03:00:00,85.07
2024-12-25 04:00:00,80.81
2024-12-25 05:00:00,75.99
2024-12-25 06:00:00,80.81
2024-12-25 07:00:00,83.01
2024-12-25 08:00:00,84.94
2024-12-25 09:00:00,90.21
2024-12-25 10:00:00,99.24
2024-12-25 11:00:00,93.56
2024-12-25 12:00:00,92.55
2024-12-25 13:00:00,94.41
2024-12-25 14:00:00,91.03
2024-12-25 15:00:00,99.17
2024-12-25 16:00:00,112.69
2024-12-25 17:00:00,118.01
2024-12-25 18:00:00,120.53
2024-12-25 19:00:00,119.11
2024-12-25 20:00:00,118.01
2024-12-25 21:00:00,118.33
2024-12-25 22:00:00,113.01
2024-12-25 23:00:00,114.07
2024-12-26 00:00:00,104.63
2024-12-26 01:00:00,102.17
2024-12-26 02:00:00,95.06
2024-12-26 03:00:00,94.61
2024-12-26 04:00:00,89.64
2024-12-26 05:00:00,90.87
2024-12-26 06:00:00,95.1
2024-12-26 07:00:00,99.0
2024-12-26 08:00:00,112.61
2024-12-26 09:00:00,119.1
2024-12-26 10:00:00,118.23
2024-12-26 11:00:00,113.25
2024-12-26 12:00:00,106.01
2024-12-26 13:00:00,107.71
2024-12-26 14:00:00,103.9
2024-12-26 15:00:00,109.64
2024-12-26 16:00:00,120.75
2024-12-26 17:00:00,129.64
2024-12-26 18:00:00,137.9
2024-12-26 19:00:00,138.05
2024-12-26 20:00:00,135.71
2024-12-26 21:00:00,129.13
2024-12-26 22:00:00,120.85
2024-12-26 23:00:00,123.5
2024-12-27 00:00:00,116.98
2024-12-27 01:00:00,106.79
2024-12-27 02:00:00,101.52
2024-12-27 03:00:00,101.03
2024-12-27 04:00:00,99.74
2024-12-27 05:00:00,99.58
2024-12-27 06:00:00,106.2
2024-12-27 07:00:00,115.7
2024-12-27 08:00:00,124.29
2024-12-27 09:00:00,131.85
2024-12-27 10:00:00,130.15
2024-12-27 11:00:00,120.1
2024-12-27 12:00:00,107.94
2024-12-27 13:00:00,107.81
2024-12-27 14:00:00,107.94
2024-12-27 15:00:00,121.65
2024-12-27 16:00:00,136.46
2024-12-27 17:00:00,146.25
2024-12-27 18:00:00,151.8
2024-12-27 19:00:00,158.4
2024-12-27 20:00:00,146.43
2024-12-27 21:00:00,133.14
2024-12-27 22:00:00,125.42
2024-12-27 23:00:00,126.76
2024-12-28 00:00:00,114.0
2024-12-28 01:00:00,126.4
2024-12-28 02:00:00,116.63
2024-12-28 03:00:00,110.15
2024-12-28 04:00:00,105.92
2024-12-28 05:00:00,102.93
2024-12-28 06:00:00,105.58
2024-12-28 07:00:00,109.71
2024-12-28 08:00:00,124.24
2024-12-28 09:00:00,128.0
2024-12-28 10:00:00,128.3
2024-12-28 11:00:00,122.83
2024-12-28 12:00:00,113.4
2024-12-28 13:00:00,108.97
2024-12-28 14:00:00,110.01
2024-12-28 15:00:00,117.83
2024-12-28 16:00:00,137.84
2024-12-28 17:00:00,143.25
2024-12-28 18:00:00,152.0
2024-12-28 19:00:00,147.51
2024-12-28 20:00:00,140.48
2024-12-28 21:00:00,129.26
2024-12-28 22:00:00,125.9
2024-12-28 23:00:00,121.25
2024-12-29 00:00:00,114.93
2024-12-29 01:00:00,127.39
2024-12-29 02:00:00,114.09
2024-12-29 03:00:00,107.71
2024-12-29 04:00:00,101.7
2024-12-29 05:00:00,97.73
2024-12-29 06:00:00,98.61
2024-12-29 07:00:00,98.16
2024-12-29 08:00:00,102.09
2024-12-29 09:00:00,110.71
