,prices
2024-06-03 00:00:00,98.26
2024-06-03 01:00:00,84.58
2024-06-03 02:00:00,83.67
2024-06-03 03:00:00,83.81
2024-06-03 04:00:00,82.17
2024-06-03 05:00:00,96.17
2024-06-03 06:00:00,133.28
2024-06-03 07:00:00,193.06
2024-06-03 08:00:00,164.48
2024-06-03 09:00:00,128.08
2024-06-03 10:00:00,99.05
2024-06-03 11:00:00,95.9
2024-06-03 12:00:00,81.09
2024-06-03 13:00:00,74.9
2024-06-03 14:00:00,67.3
2024-06-03 15:00:00,72.02
2024-06-03 16:00:00,78.0
2024-06-03 17:00:00,105.95
2024-06-03 18:00:00,127.32
2024-06-03 19:00:00,182.91
2024-06-03 20:00:00,215.28
2024-06-03 21:00:00,198.79
2024-06-03 22:00:00,149.29
2024-06-03 23:00:00,116.04
2024-06-04 00:00:00,106.87
2024-06-04 01:00:00,99.98
2024-06-04 02:00:00,95.42
2024-06-04 03:00:00,92.94
2024-06-04 04:00:00,92.25
2024-06-04 05:00:00,104.69
2024-06-04 06:00:00,162.0
2024-06-04 07:00:00,177.66
2024-06-04 08:00:00,141.68
2024-06-04 09:00:00,112.37
2024-06-04 10:00:00,91.6
2024-06-04 11:00:00,81.31
2024-06-04 12:00:00,67.34
2024-06-04 13:00:00,55.27
2024-06-04 14:00:00,43.86
2024-06-04 15:00:00,47.06
2024-06-04 16:00:00,64.03
2024-06-04 17:00:00,84.88
2024-06-04 18:00:00,116.22
2024-06-04 19:00:00,176.78
2024-06-04 20:00:00,235.52
2024-06-04 21:00:00,140.68
2024-06-04 22:00:00,107.34
2024-06-04 23:00:00,75.81
2024-06-05 00:00:00,56.85
2024-06-05 01:00:00,43.93
2024-06-05 02:00:00,44.55
2024-06-05 03:00:00,50.05
2024-06-05 04:00:00,48.09
2024-06-05 05:00:00,71.19
2024-06-05 06:00:00,103.55
2024-06-05 07:00:00,142.76
2024-06-05 08:00:00,112.92
2024-06-05 09:00:00,84.16
2024-06-05 10:00:00,69.93
2024-06-05 11:00:00,62.03
2024-06-05 12:00:00,48.4
2024-06-05 13:00:00,30.17
2024-06-05 14:00:00,26.3
2024-06-05 15:00:00,30.06
2024-06-05 16:00:00,62.57
2024-06-05 17:00:00,80.43
2024-06-05 18:00:00,105.09
2024-06-05 19:00:00,126.97
2024-06-05 20:00:00,155.9
2024-06-05 21:00:00,158.02
2024-06-05 22:00:00,141.47
2024-06-05 23:00:00,105.99
2024-06-06 00:00:00,93.24
2024-06-06 01:00:00,89.92
2024-06-06 02:00:00,85.86
2024-06-06 03:00:00,85.35
2024-06-06 04:00:00,88.25
2024-06-06 05:00:00,98.97
2024-06-06 06:00:00,123.9
2024-06-06 07:00:00,127.92
2024-06-06 08:00:00,96.83
2024-06-06 09:00:00,71.89
2024-06-06 10:00:00,57.8
2024-06-06 11:00:00,30.25
2024-06-06 12:00:00,24.33
2024-06-06 13:00:00,19.5
2024-06-06 14:00:00,24.23
2024-06-06 15:00:00,37.65
2024-06-06 16:00:00,62.11
2024-06-06 17:00:00,80.67
2024-06-06 18:00:00,89.92
2024-06-06 19:00:00,115.69
2024-06-06 20:00:00,163.98
2024-06-06 21:00:00,167.72
2024-06-06 22:00:00,132.45
2024-06-06 23:00:00,104.39
2024-06-07 00:00:00,101.0
2024-06-07 01:00:00,96.13
2024-06-07 02:00:00,91.7
2024-06-07 03:00:00,87.53
2024-06-07 04:00:00,84.25
2024-06-07 05:00:00,91.9
2024-06-07 06:00:00,113.95
2024-06-07 07:00:00,119.05
2024-06-07 08:00:00,102.76
2024-06-07 09:00:00,78.56
2024-06-07 10:00:00,60.66
2024-06-07 11:00:00,41.39
2024-06-07 12:00:00,33.91
2024-06-07 13:00:00,25.36
2024-06-07 14:00:00,17.41
2024-06-07 15:00:00,13.08
2024-06-07 16:00:00,25.57
2024-06-07 17:00:00,64.56
2024-06-07 18:00:00,85.21
2024-06-07 19:00:00,128.58
2024-06-07 20:00:00,154.75
2024-06-07 21:00:00,153.85
2024-06-07 22:00:00,126.88
2024-06-07 23:00:00,97.45
2024-06-08 00:00:00,98.36
2024-06-08 01:00:00,90.04
2024-06-08 02:00:00,83.31
2024-06-08 03:00:00,83.53
2024-06-08 04:00:00,79.64
2024-06-08 05:00:00,82.11
2024-06-08 06:00:00,79.38
2024-06-08 07:00:00,62.82
2024-06-08 08:00:00,42.2
2024-06-08 09:00:00,12.24
2024-06-08 10:00:00,-0.13
2024-06-08 11:00:00,-2.27
2024-06-08 12:00:00,-10.26
2024-06-08 13:00:00,-23.7
2024-06-08 14:00:00,-30.03
2024-06-08 15:00:00,-20.62
2024-06-08 16:00:00,-8.25
2024-06-08 17:00:00,0.01
2024-06-08 18:00:00,44.91
2024-06-08 19:00:00,68.84
2024-06-08 20:00:00,99.32
2024-06-08 21:00:00,93.01
2024-06-08 22:00:00,100.0
2024-06-08 23:00:00,78.79
2024-06-09 00:00:00,74.28
2024-06-09 01:00:00,63.59
2024-06-09 02:00:00,42.52
2024-06-09 03:00:00,15.57
2024-06-09 04:00:00,18.19
2024-06-09 05:00:00,11.56
2024-06-09 06:00:00,8.4
2024-06-09 07:00:00,2.22
2024-06-09 08:00:00,-0.08
2024-06-09 09:00:00,-2.01
2024-06-09 10:00:00,-7.6
2024-06-09 11:00:00,-15.0
2024-06-09 12:00:00,-25.0
2024-06-09 13:00:00,-32.69
2024-06-09 14:00:00,-37.14
2024-06-09 15:00:00,-28.68
2024-06-09 16:00:00,-5.84
2024-06-09 17:00:00,-0.5
2024-06-09 18:00:00,42.76
2024-06-09 19:00:00,96.85
2024-06-09 20:00:00,115.86
2024-06-09 21:00:00,111.24
2024-06-09 22:00:00,108.42
2024-06-09 23:00:00,97.21
