,prices
2024-09-30 00:00:00,19.0
2024-09-30 01:00:00,11.45
2024-09-30 02:00:00,8.4
2024-09-30 03:00:00,5.53
2024-09-30 04:00:00,5.61
2024-09-30 05:00:00,16.98
2024-09-30 06:00:00,45.64
2024-09-30 07:00:00,90.42
2024-09-30 08:00:00,93.55
2024-09-30 09:00:00,68.46
2024-09-30 10:00:00,44.41
2024-09-30 11:00:00,20.91
2024-09-30 12:00:00,9.28
2024-09-30 13:00:00,2.06
2024-09-30 14:00:00,7.63
2024-09-30 15:00:00,21.96
2024-09-30 16:00:00,35.13
2024-09-30 17:00:00,64.6
2024-09-30 18:00:00,70.36
2024-09-30 19:00:00,64.24
2024-09-30 20:00:00,42.35
2024-09-30 21:00:00,21.93
2024-09-30 22:00:00,20.01
2024-09-30 23:00:00,9.84
2024-10-01 00:00:00,3.21
2024-10-01 01:00:00,0.07
2024-10-01 02:00:00,0.05
2024-10-01 03:00:00,0.02
2024-10-01 04:00:00,0.09
2024-10-01 05:00:00,6.8
2024-10-01 06:00:00,63.96
2024-10-01 07:00:00,103.35
2024-10-01 08:00:00,114.98
2024-10-01 09:00:00,100.41
2024-10-01 10:00:00,76.48
2024-10-01 11:00:00,68.21
2024-10-01 12:00:00,58.6
2024-10-01 13:00:00,55.66
2024-10-01 14:00:00,56.51
2024-10-01 15:00:00,62.18
2024-10-01 16:00:00,98.94
2024-10-01 17:00:00,109.58
2024-10-01 18:00:00,133.9
2024-10-01 19:00:00,136.51
2024-10-01 20:00:00,118.54
2024-10-01 21:00:00,92.3
2024-10-01 22:00:00,91.45
2024-10-01 23:00:00,76.24
2024-10-02 00:00:00,85.44
2024-10-02 01:00:00,80.88
2024-10-02 02:00:00,77.09
2024-10-02 03:00:00,74.93
2024-10-02 04:00:00,77.14
2024-10-02 05:00:00,81.1
2024-10-02 06:00:00,96.53
2024-10-02 07:00:00,118.83
2024-10-02 08:00:00,135.7
2024-10-02 09:00:00,117.59
2024-10-02 10:00:00,103.21
2024-10-02 11:00:00,96.52
2024-10-02 12:00:00,90.45
2024-10-02 13:00:00,86.44
2024-10-02 14:00:00,78.87
2024-10-02 15:00:00,82.07
2024-10-02 16:00:00,81.51
2024-10-02 17:00:00,100.1
2024-10-02 18:00:00,117.01
2024-10-02 19:00:00,130.07
2024-10-02 20:00:00,114.37
2024-10-02 21:00:00,96.54
2024-10-02 22:00:00,93.3
2024-10-02 23:00:00,85.0
2024-10-03 00:00:00,67.33
2024-10-03 01:00:00,65.86
2024-10-03 02:00:00,65.14
2024-10-03 03:00:00,64.18
2024-10-03 04:00:00,63.98
2024-10-03 05:00:00,64.4
2024-10-03 06:00:00,65.43
2024-10-03 07:00:00,73.37
2024-10-03 08:00:00,76.67
2024-10-03 09:00:00,72.9
2024-10-03 10:00:00,69.28
2024-10-03 11:00:00,63.04
2024-10-03 12:00:00,47.09
2024-10-03 13:00:00,33.98
2024-10-03 14:00:00,39.14
2024-10-03 15:00:00,51.36
2024-10-03 16:00:00,66.04
2024-10-03 17:00:00,89.7
2024-10-03 18:00:00,110.07
2024-10-03 19:00:00,115.32
2024-10-03 20:00:00,108.28
2024-10-03 21:00:00,98.76
2024-10-03 22:00:00,90.96
2024-10-03 23:00:00,81.46
2024-10-04 00:00:00,73.9
2024-10-04 01:00:00,72.52
2024-10-04 02:00:00,72.1
2024-10-04 03:00:00,72.0
2024-10-04 04:00:00,72.33
2024-10-04 05:00:00,77.1
2024-10-04 06:00:00,103.0
2024-10-04 07:00:00,126.54
2024-10-04 08:00:00,141.42
2024-10-04 09:00:00,116.27
2024-10-04 10:00:00,100.09
2024-10-04 11:00:00,85.0
2024-10-04 12:00:00,75.07
2024-10-04 13:00:00,73.49
2024-10-04 14:00:00,75.82
2024-10-04 15:00:00,79.07
2024-10-04 16:00:00,89.8
2024-10-04 17:00:00,107.1
2024-10-04 18:00:00,131.97
2024-10-04 19:00:00,149.02
2024-10-04 20:00:00,123.7
2024-10-04 21:00:00,99.9
2024-10-04 22:00:00,99.9
2024-10-04 23:00:00,90.0
2024-10-05 00:00:00,93.1
2024-10-05 01:00:00,84.64
2024-10-05 02:00:00,81.4
2024-10-05 03:00:00,75.54
2024-10-05 04:00:00,75.72
2024-10-05 05:00:00,79.82
2024-10-05 06:00:00,86.2
2024-10-05 07:00:00,100.4
2024-10-05 08:00:00,110.62
2024-10-05 09:00:00,103.0
2024-10-05 10:00:00,82.42
2024-10-05 11:00:00,68.27
2024-10-05 12:00:00,51.44
2024-10-05 13:00:00,38.88
2024-10-05 14:00:00,43.49
2024-10-05 15:00:00,62.92
2024-10-05 16:00:00,77.12
2024-10-05 17:00:00,99.48
2024-10-05 18:00:00,148.65
2024-10-05 19:00:00,143.28
2024-10-05 20:00:00,107.23
2024-10-05 21:00:00,96.56
2024-10-05 22:00:00,85.23
2024-10-05 23:00:00,67.0
2024-10-06 00:00:00,67.04
2024-10-06 01:00:00,63.97
2024-10-06 02:00:00,62.83
2024-10-06 03:00:00,63.35
2024-10-06 04:00:00,62.71
2024-10-06 05:00:00,63.97
2024-10-06 06:00:00,63.41
2024-10-06 07:00:00,72.81
2024-10-06 08:00:00,77.2
2024-10-06 09:00:00,66.06
2024-10-06 10:00:00,35.28
2024-10-06 11:00:00,16.68
2024-10-06 12:00:00,5.25
2024-10-06 13:00:00,-0.01
2024-10-06 14:00:00,-0.01
2024-10-06 15:00:00,0.2
2024-10-06 16:00:00,59.6
2024-10-06 17:00:00,90.94
