,prices
2024-06-24 00:00:00,106.18
2024-06-24 01:00:00,92.19
2024-06-24 02:00:00,84.93
2024-06-24 03:00:00,84.46
2024-06-24 04:00:00,84.96
2024-06-24 05:00:00,97.02
2024-06-24 06:00:00,136.06
2024-06-24 07:00:00,136.0
2024-06-24 08:00:00,102.99
2024-06-24 09:00:00,79.34
2024-06-24 10:00:00,53.88
2024-06-24 11:00:00,37.81
2024-06-24 12:00:00,31.19
2024-06-24 13:00:00,29.96
2024-06-24 14:00:00,30.93
2024-06-24 15:00:00,47.85
2024-06-24 16:00:00,66.32
2024-06-24 17:00:00,82.49
2024-06-24 18:00:00,98.39
2024-06-24 19:00:00,153.3
2024-06-24 20:00:00,209.32
2024-06-24 21:00:00,156.0
2024-06-24 22:00:00,116.59
2024-06-24 23:00:00,91.89
2024-06-25 00:00:00,88.8
2024-06-25 01:00:00,84.8
2024-06-25 02:00:00,84.78
2024-06-25 03:00:00,85.22
2024-06-25 04:00:00,85.5
2024-06-25 05:00:00,94.9
2024-06-25 06:00:00,114.8
2024-06-25 07:00:00,122.0
2024-06-25 08:00:00,103.8
2024-06-25 09:00:00,74.64
2024-06-25 10:00:00,48.32
2024-06-25 11:00:00,12.83
2024-06-25 12:00:00,0.0
2024-06-25 13:00:00,-0.05
2024-06-25 14:00:00,-0.04
2024-06-25 15:00:00,11.59
2024-06-25 16:00:00,48.37
2024-06-25 17:00:00,74.0
2024-06-25 18:00:00,95.9
2024-06-25 19:00:00,128.9
2024-06-25 20:00:00,136.69
2024-06-25 21:00:00,122.09
2024-06-25 22:00:00,106.57
2024-06-25 23:00:00,89.95
2024-06-26 00:00:00,300.03
2024-06-26 01:00:00,235.13
2024-06-26 02:00:00,279.75
2024-06-26 03:00:00,400.0
2024-06-26 04:00:00,400.04
2024-06-26 05:00:00,988.71
2024-06-26 06:00:00,2325.83
2024-06-26 07:00:00,1000.0
2024-06-26 08:00:00,400.01
2024-06-26 09:00:00,98.1
2024-06-26 10:00:00,61.48
2024-06-26 11:00:00,24.94
2024-06-26 12:00:00,-0.06
2024-06-26 13:00:00,-0.02
2024-06-26 14:00:00,6.23
2024-06-26 15:00:00,65.03
2024-06-26 16:00:00,75.84
2024-06-26 17:00:00,142.69
2024-06-26 18:00:00,400.07
2024-06-26 19:00:00,999.09
