,prices
2024-12-09 00:00:00,75.01
2024-12-09 01:00:00,71.36
2024-12-09 02:00:00,55.83
2024-12-09 03:00:00,35.13
2024-12-09 04:00:00,34.4
2024-12-09 05:00:00,40.01
2024-12-09 06:00:00,72.24
2024-12-09 07:00:00,79.4
2024-12-09 08:00:00,113.34
2024-12-09 09:00:00,122.54
2024-12-09 10:00:00,123.12
2024-12-09 11:00:00,129.81
2024-12-09 12:00:00,128.7
2024-12-09 13:00:00,128.32
2024-12-09 14:00:00,124.51
2024-12-09 15:00:00,121.35
2024-12-09 16:00:00,116.83
2024-12-09 17:00:00,116.08
2024-12-09 18:00:00,120.57
2024-12-09 19:00:00,123.69
2024-12-09 20:00:00,125.76
2024-12-09 21:00:00,114.97
2024-12-09 22:00:00,100.98
2024-12-09 23:00:00,98.48
2024-12-10 00:00:00,92.77
2024-12-10 01:00:00,92.85
2024-12-10 02:00:00,89.33
2024-12-10 03:00:00,86.5
2024-12-10 04:00:00,83.7
2024-12-10 05:00:00,87.21
2024-12-10 06:00:00,89.07
2024-12-10 07:00:00,112.06
2024-12-10 08:00:00,135.18
2024-12-10 09:00:00,169.76
2024-12-10 10:00:00,182.14
2024-12-10 11:00:00,184.75
2024-12-10 12:00:00,186.5
2024-12-10 13:00:00,180.62
2024-12-10 14:00:00,190.78
2024-12-10 15:00:00,189.41
2024-12-10 16:00:00,197.64
2024-12-10 17:00:00,200.18
2024-12-10 18:00:00,202.38
2024-12-10 19:00:00,181.0
2024-12-10 20:00:00,180.17
2024-12-10 21:00:00,166.6
2024-12-10 22:00:00,151.15
2024-12-10 23:00:00,137.94
2024-12-11 00:00:00,121.37
2024-12-11 01:00:00,115.94
2024-12-11 02:00:00,108.22
2024-12-11 03:00:00,107.31
2024-12-11 04:00:00,106.17
2024-12-11 05:00:00,108.69
2024-12-11 06:00:00,125.31
2024-12-11 07:00:00,163.42
2024-12-11 08:00:00,295.5
2024-12-11 09:00:00,368.97
2024-12-11 10:00:00,377.12
2024-12-11 11:00:00,348.64
2024-12-11 12:00:00,379.99
2024-12-11 13:00:00,385.87
2024-12-11 14:00:00,404.91
2024-12-11 15:00:00,371.96
2024-12-11 16:00:00,380.94
2024-12-11 17:00:00,437.87
2024-12-11 18:00:00,445.08
2024-12-11 19:00:00,359.92
2024-12-11 20:00:00,341.25
2024-12-11 21:00:00,206.82
2024-12-11 22:00:00,171.2
2024-12-11 23:00:00,150.0
2024-12-12 00:00:00,135.96
2024-12-12 01:00:00,122.24
2024-12-12 02:00:00,115.3
2024-12-12 03:00:00,109.96
2024-12-12 04:00:00,107.35
2024-12-12 05:00:00,112.51
2024-12-12 06:00:00,123.67
2024-12-12 07:00:00,176.18
2024-12-12 08:00:00,599.99
2024-12-12 09:00:00,655.6
2024-12-12 10:00:00,646.76
2024-12-12 11:00:00,543.83
2024-12-12 12:00:00,465.36
2024-12-12 13:00:00,404.99
2024-12-12 14:00:00,415.3
2024-12-12 15:00:00,490.34
2024-12-12 16:00:00,668.49
2024-12-12 17:00:00,818.98
2024-12-12 18:00:00,936.28
2024-12-12 19:00:00,674.18
2024-12-12 20:00:00,551.01
2024-12-12 21:00:00,295.66
2024-12-12 22:00:00,169.4
2024-12-12 23:00:00,150.0
2024-12-13 00:00:00,134.75
2024-12-13 01:00:00,130.07
2024-12-13 02:00:00,122.9
2024-12-13 03:00:00,118.97
2024-12-13 04:00:00,114.95
2024-12-13 05:00:00,115.64
2024-12-13 06:00:00,125.83
